num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_1k_3.5_restart.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 200
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 1
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - cd42b8bc4fdaa1fb. Mean loss in evaluation epoch: 0.0476723313331604, epochs needed: 200
evaluating individudal 10 - da7c794fc1758ec5. Mean loss in evaluation epoch: 0.03336799889802933, epochs needed: 200
evaluating individudal 11 - 2d7f713c11f1a50e. Mean loss in evaluation epoch: 0.01836082711815834, epochs needed: 200
evaluating individudal 12 - 7549849aa90bfd37. Mean loss in evaluation epoch: 0.02686944045126438, epochs needed: 200
evaluating individudal 13 - b2617f5b236d75cb. Mean loss in evaluation epoch: 0.03060905635356903, epochs needed: 200
evaluating individudal 14 - 1b870e2d7fe8e17e. Mean loss in evaluation epoch: 0.030448218807578087, epochs needed: 200
evaluating individudal 15 - 5cb0f21ecbfbb6a3. Mean loss in evaluation epoch: 0.029245955869555473, epochs needed: 200
evaluating individudal 16 - d9ac666f56b987c4. Mean loss in evaluation epoch: 0.02867400087416172, epochs needed: 200
evaluating individudal 17 - 31a73d7bbc35719b. Mean loss in evaluation epoch: 0.026047511026263237, epochs needed: 200
evaluating individudal 18 - 5101983ce4a4a73f. Mean loss in evaluation epoch: 0.034846771508455276, epochs needed: 200
evaluating individudal 19 - d5f659c0d331fc78. Mean loss in evaluation epoch: 0.032740410417318344, epochs needed: 200
evaluating individudal 20 - b57caf7a4290214a. Mean loss in evaluation epoch: 0.03906197473406792, epochs needed: 200
evaluating individudal 21 - 842a2181e9d9dd3a. Mean loss in evaluation epoch: 0.023667722940444946, epochs needed: 200
evaluating individudal 22 - e7c5ddf96aba9bc5. Mean loss in evaluation epoch: 0.03649977594614029, epochs needed: 200
evaluating individudal 23 - df054c33fc21d6c7. Mean loss in evaluation epoch: 0.02879270352423191, epochs needed: 200
evaluating individudal 24 - 92f59653270a9d98. Mean loss in evaluation epoch: 0.03863747417926788, epochs needed: 200
evaluating individudal 25 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.016781035810709, epochs needed: 200
evaluating individudal 26 - c58ac8642e34ba51. Mean loss in evaluation epoch: 0.027028227224946022, epochs needed: 200
evaluating individudal 27 - 82e13853bbdede8e. Mean loss in evaluation epoch: 0.0328141450881958, epochs needed: 200
evaluating individudal 28 - a04b5cd5cd966093. Mean loss in evaluation epoch: 0.03367726132273674, epochs needed: 200
evaluating individudal 29 - 5476bff4a7317d35. Mean loss in evaluation epoch: 0.03245967626571655, epochs needed: 200
evaluating individudal 30 - d1069c5009e21fb7. Mean loss in evaluation epoch: 0.03510069102048874, epochs needed: 200
evaluating individudal 31 - 1a4e0994431f420f. Mean loss in evaluation epoch: 0.021238895133137703, epochs needed: 200
evaluating individudal 32 - fc4e844ac5e27daa. Mean loss in evaluation epoch: 0.0312572680413723, epochs needed: 200
evaluating individudal 33 - 2e30dd02bb4d512d. Mean loss in evaluation epoch: 0.03291943669319153, epochs needed: 200
evaluating individudal 34 - 2ea6dc1a0890d8bc. Mean loss in evaluation epoch: 0.0357113853096962, epochs needed: 200
evaluating individudal 35 - d0e31b64fd783941. Mean loss in evaluation epoch: 0.018382379785180092, epochs needed: 200
evaluating individudal 36 - 8cae6afd3d3939fe. Mean loss in evaluation epoch: 0.030489662662148476, epochs needed: 200
evaluating individudal 37 - ccde0237097c6dd2. Mean loss in evaluation epoch: 0.03184407949447632, epochs needed: 200
evaluating individudal 38 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.014650764875113964, epochs needed: 200
evaluating individudal 39 - 1cbce5c67623410a. Mean loss in evaluation epoch: 0.027745133265852928, epochs needed: 200
evaluating individudal 0 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.014731237664818764, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.012232094071805477, epochs needed: 200
evaluating individudal 2 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.01586267352104187, epochs needed: 200
evaluating individudal 3 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.01619045063853264, epochs needed: 200
evaluating individudal 4 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.01704380288720131, epochs needed: 200
evaluating individudal 5 - 81024e436224259e. Mean loss in evaluation epoch: 0.01779603399336338, epochs needed: 200
evaluating individudal 6 - e3da067b55cfe435. Mean loss in evaluation epoch: 0.01745815947651863, epochs needed: 200
evaluating individudal 7 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.015064388513565063, epochs needed: 200
evaluating individudal 8 - 28ff3dd2c2d4349d. Mean loss in evaluation epoch: 0.02052220143377781, epochs needed: 200
evaluating individudal 9 - 6b9356c89d180b47. Mean loss in evaluation epoch: 0.017210667952895164, epochs needed: 200
Round 14 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 10f42eae662e0b37, num_times_seen_before: 0
ACC: 0.9789473684210527
TPR/FPR: 1.0, 0.025974025974025976
Loss: 0.012232094071805477
Timestamp: 36563.63019206803
---------------------------------------------------------------
evaluating individudal 0 - 830c0234b482cebf. Mean loss in evaluation epoch: 0.02799397148191929, epochs needed: 200
evaluating individudal 1 - d6e760eed3d4dc2b. Mean loss in evaluation epoch: 0.020945649594068527, epochs needed: 200
evaluating individudal 2 - 77cee05ff2551ab3. Mean loss in evaluation epoch: 0.032604094594717026, epochs needed: 200
evaluating individudal 3 - fcbfcb89f86e93ee. Mean loss in evaluation epoch: 0.037648364901542664, epochs needed: 200
evaluating individudal 4 - 0a730379d3a3e7cc. Mean loss in evaluation epoch: 0.03407415375113487, epochs needed: 200
evaluating individudal 5 - 77fb6bb473a02db0. Mean loss in evaluation epoch: 0.03139952942728996, epochs needed: 200
evaluating individudal 6 - 4f03032fe0ebe259. Mean loss in evaluation epoch: 0.039657194167375565, epochs needed: 200
evaluating individudal 7 - 09228c12330f3046. Mean loss in evaluation epoch: 0.0391741618514061, epochs needed: 200
evaluating individudal 8 - 7e5a696ab37c2f06. Mean loss in evaluation epoch: 0.029106974601745605, epochs needed: 200
evaluating individudal 9 - 025239f8d4188ccc. Mean loss in evaluation epoch: 0.04234124347567558, epochs needed: 200
evaluating individudal 10 - 33bc8e4edf64d637. Mean loss in evaluation epoch: 0.033677827566862106, epochs needed: 200
evaluating individudal 11 - 73daa12d7ac61584. Mean loss in evaluation epoch: 0.035645581781864166, epochs needed: 200
evaluating individudal 12 - 438e4199539c584c. Mean loss in evaluation epoch: 0.02850315533578396, epochs needed: 200
evaluating individudal 13 - 3ebbb97785c00d3d. Mean loss in evaluation epoch: 0.037821460515260696, epochs needed: 200
evaluating individudal 14 - 3ff73446cd33fdfe. Mean loss in evaluation epoch: 0.031343795359134674, epochs needed: 200
evaluating individudal 15 - 313ee364ded4bc47. Mean loss in evaluation epoch: 0.03106524981558323, epochs needed: 200
evaluating individudal 16 - 88d4fd3754a8d175. Mean loss in evaluation epoch: 0.030908813700079918, epochs needed: 200
evaluating individudal 17 - a4209032c2093f41. Mean loss in evaluation epoch: 0.029606539756059647, epochs needed: 200
evaluating individudal 18 - edbc5c995049249b. Mean loss in evaluation epoch: 0.02765272930264473, epochs needed: 200
evaluating individudal 19 - 712167df4a6a6ddd. Mean loss in evaluation epoch: 0.036388054490089417, epochs needed: 200
evaluating individudal 20 - c78c92e3c5b57873. Mean loss in evaluation epoch: 0.03447001799941063, epochs needed: 200
evaluating individudal 21 - 3e7b69a5865044d3. Mean loss in evaluation epoch: 0.0364191047847271, epochs needed: 200
evaluating individudal 22 - b28c298af93a8d91. Mean loss in evaluation epoch: 0.03467429429292679, epochs needed: 200
evaluating individudal 23 - 9dccc0596d91e125. Mean loss in evaluation epoch: 0.02872433140873909, epochs needed: 200
evaluating individudal 24 - 601fea569c882e94. Mean loss in evaluation epoch: 0.03302811086177826, epochs needed: 200
evaluating individudal 25 - dc4fa0fd53179adb. Mean loss in evaluation epoch: 0.035924989730119705, epochs needed: 200
evaluating individudal 26 - 1c83408627ec872c. Mean loss in evaluation epoch: 0.03334761783480644, epochs needed: 200
evaluating individudal 27 - 96a62245ac2fa62c. Mean loss in evaluation epoch: 0.03791394084692001, epochs needed: 200
evaluating individudal 28 - 2a9decf34029144a. Mean loss in evaluation epoch: 0.03487076982855797, epochs needed: 200
evaluating individudal 29 - 9a5b94db1f2b20e9. Mean loss in evaluation epoch: 0.032990846782922745, epochs needed: 200
evaluating individudal 30 - 0b93d6dd41a06177. Mean loss in evaluation epoch: 0.026721416041254997, epochs needed: 200
evaluating individudal 31 - 95a9c3594355e8f6. Mean loss in evaluation epoch: 0.024667274206876755, epochs needed: 200
evaluating individudal 32 - 0c2a94f219db40e0. Mean loss in evaluation epoch: 0.031042879447340965, epochs needed: 200
evaluating individudal 33 - ed9b8208f2a3a444. Mean loss in evaluation epoch: 0.030055293813347816, epochs needed: 200
evaluating individudal 34 - eb8f1fa7f5d75906. Mean loss in evaluation epoch: 0.0301851574331522, epochs needed: 200
evaluating individudal 35 - 3ce4f20a35be66d8. Mean loss in evaluation epoch: 0.029890477657318115, epochs needed: 200
evaluating individudal 36 - 0a1cd0695b60f1d2. Mean loss in evaluation epoch: 0.032349664717912674, epochs needed: 200
evaluating individudal 37 - 3e99eed6f4716dba. Mean loss in evaluation epoch: 0.03308339789509773, epochs needed: 200
evaluating individudal 38 - a2bf9cc94870645c. Mean loss in evaluation epoch: 0.02720724046230316, epochs needed: 200
evaluating individudal 39 - 38c1834ce25054b4. Mean loss in evaluation epoch: 0.03592793270945549, epochs needed: 200
evaluating individudal 0 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.01129433698952198, epochs needed: 200
evaluating individudal 1 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.015091023407876492, epochs needed: 200
evaluating individudal 2 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.011022597551345825, epochs needed: 200
evaluating individudal 3 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.014352681115269661, epochs needed: 200
evaluating individudal 4 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.014637107960879803, epochs needed: 200
evaluating individudal 5 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.01462376769632101, epochs needed: 200
evaluating individudal 6 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.01647244766354561, epochs needed: 200
evaluating individudal 7 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.016620969399809837, epochs needed: 200
evaluating individudal 8 - 6b9356c89d180b47. Mean loss in evaluation epoch: 0.017095128074288368, epochs needed: 200
evaluating individudal 9 - e3da067b55cfe435. Mean loss in evaluation epoch: 0.017481738701462746, epochs needed: 200
Round 15 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 8197477c32b4d26f, num_times_seen_before: 2
ACC: 0.9842105263157894
TPR/FPR: 1.0, 0.01948051948051948
Loss: 0.011022597551345825
Timestamp: 39151.47844997104
---------------------------------------------------------------
evaluating individudal 0 - 6449660aebe21a14. Mean loss in evaluation epoch: 0.034099187701940536, epochs needed: 200
evaluating individudal 1 - f23fdb37a4f0e601. Mean loss in evaluation epoch: 0.03718813508749008, epochs needed: 200
evaluating individudal 2 - 8e565bbf6c4505bc. Mean loss in evaluation epoch: 0.022502809762954712, epochs needed: 200
evaluating individudal 3 - 60814f5772ce2c4a. Mean loss in evaluation epoch: 0.03738948330283165, epochs needed: 200
evaluating individudal 4 - 42755819ad9373b7. Mean loss in evaluation epoch: 0.023935137316584587, epochs needed: 200
evaluating individudal 5 - c1f71622246e44b9. Mean loss in evaluation epoch: 0.036507099866867065, epochs needed: 200
evaluating individudal 6 - 1b0df0e1544522be. Mean loss in evaluation epoch: 0.0352507121860981, epochs needed: 200
evaluating individudal 7 - a1589d15c0a7ed2b. Mean loss in evaluation epoch: 0.03533245250582695, epochs needed: 200
evaluating individudal 8 - 7805d9f6c53f45e3. Mean loss in evaluation epoch: 0.018034983426332474, epochs needed: 200
evaluating individudal 9 - 1a5bf696d0f2209f. Mean loss in evaluation epoch: 0.0345630906522274, epochs needed: 200
evaluating individudal 10 - fe634b6d4dfe2440. Mean loss in evaluation epoch: 0.029642213135957718, epochs needed: 200
evaluating individudal 11 - c7b71676ca56ae8e. Mean loss in evaluation epoch: 0.03646783158183098, epochs needed: 200
evaluating individudal 12 - f4532528a8fd97c3. Mean loss in evaluation epoch: 0.0372319221496582, epochs needed: 200
evaluating individudal 13 - 1ef3639bde954115. Mean loss in evaluation epoch: 0.021742165088653564, epochs needed: 200
evaluating individudal 14 - 529ac86f0daaa3cb. Mean loss in evaluation epoch: 0.031581684947013855, epochs needed: 200
evaluating individudal 15 - 4992bfd51023e39f. Mean loss in evaluation epoch: 0.02079608477652073, epochs needed: 200
evaluating individudal 16 - 5dfe66d8b1064790. Mean loss in evaluation epoch: 0.0362996868789196, epochs needed: 200
evaluating individudal 17 - dfa6a3c68a779ce5. Mean loss in evaluation epoch: 0.034435104578733444, epochs needed: 200
evaluating individudal 18 - b4b96ce49042bfed. Mean loss in evaluation epoch: 0.034259866923093796, epochs needed: 200
evaluating individudal 19 - 9b7dd56f31bdd3b8. Mean loss in evaluation epoch: 0.03014313243329525, epochs needed: 200
evaluating individudal 20 - e5bb1b44bd1cba9c. Mean loss in evaluation epoch: 0.03168019279837608, epochs needed: 200
evaluating individudal 21 - 06a93d56bc85dd58. Mean loss in evaluation epoch: 0.03334934264421463, epochs needed: 200
evaluating individudal 22 - b069160308ad8d8c. Mean loss in evaluation epoch: 0.035529639571905136, epochs needed: 200
evaluating individudal 23 - c0906bde0f8d4508. Mean loss in evaluation epoch: 0.027741391211748123, epochs needed: 200
evaluating individudal 24 - 11f96f95163d4438. Mean loss in evaluation epoch: 0.03252092003822327, epochs needed: 200
evaluating individudal 25 - 1248132d12790839. Mean loss in evaluation epoch: 0.01948312297463417, epochs needed: 200
evaluating individudal 26 - b189671a619cac63. Mean loss in evaluation epoch: 0.03067203424870968, epochs needed: 200
evaluating individudal 27 - c701c958c34e04b3. Mean loss in evaluation epoch: 0.034765373915433884, epochs needed: 200
evaluating individudal 28 - 2404a7a4f41dae02. Mean loss in evaluation epoch: 0.036411821842193604, epochs needed: 200
evaluating individudal 29 - 5a420a633eb5e5a6. Mean loss in evaluation epoch: 0.027699831873178482, epochs needed: 200
evaluating individudal 30 - 37e01cf6effe7f0f. Mean loss in evaluation epoch: 0.02847866714000702, epochs needed: 200
evaluating individudal 31 - 52617b07b0c6158d. Mean loss in evaluation epoch: 0.03663964942097664, epochs needed: 200
evaluating individudal 32 - e46eb16ccbd72590. Mean loss in evaluation epoch: 0.02642691135406494, epochs needed: 200
evaluating individudal 33 - b938d8b1b9435374. Mean loss in evaluation epoch: 0.03460617735981941, epochs needed: 200
evaluating individudal 34 - 6525658f60448050. Mean loss in evaluation epoch: 0.023636095225811005, epochs needed: 200
evaluating individudal 35 - 0c6d4458c86d249e. Mean loss in evaluation epoch: 0.030916068702936172, epochs needed: 200
evaluating individudal 36 - e0fdabf6a72e5a5c. Mean loss in evaluation epoch: 0.032975126057863235, epochs needed: 200
evaluating individudal 37 - aac791b63d1cb46d. Mean loss in evaluation epoch: 0.03371531143784523, epochs needed: 200
evaluating individudal 38 - c271998497038528. Mean loss in evaluation epoch: 0.03521677106618881, epochs needed: 200
evaluating individudal 39 - c5cf4ebc465efdfa. Mean loss in evaluation epoch: 0.03572084382176399, epochs needed: 200
evaluating individudal 0 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.012442927807569504, epochs needed: 200
evaluating individudal 1 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.01152003277093172, epochs needed: 200
evaluating individudal 2 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.014100602827966213, epochs needed: 200
evaluating individudal 3 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.015275328420102596, epochs needed: 200
evaluating individudal 4 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.014839700423181057, epochs needed: 200
evaluating individudal 5 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.014550591818988323, epochs needed: 200
evaluating individudal 6 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.016069643199443817, epochs needed: 200
evaluating individudal 7 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.016628695651888847, epochs needed: 200
evaluating individudal 8 - 6b9356c89d180b47. Mean loss in evaluation epoch: 0.019298991188406944, epochs needed: 200
evaluating individudal 9 - e3da067b55cfe435. Mean loss in evaluation epoch: 0.017531314864754677, epochs needed: 200
Round 16 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 10f42eae662e0b37, num_times_seen_before: 1
ACC: 0.9789473684210527
TPR/FPR: 1.0, 0.025974025974025976
Loss: 0.01152003277093172
Timestamp: 41739.020054702036
---------------------------------------------------------------
evaluating individudal 0 - 4c3ba8300cf36954. Mean loss in evaluation epoch: 0.024269267916679382, epochs needed: 200
evaluating individudal 1 - 085f730c613c1970. Mean loss in evaluation epoch: 0.03472982347011566, epochs needed: 200
evaluating individudal 2 - 36bca071799eedbd. Mean loss in evaluation epoch: 0.03185494616627693, epochs needed: 200
evaluating individudal 3 - 3938cc4095f3dad5. Mean loss in evaluation epoch: 0.022829582914710045, epochs needed: 200
evaluating individudal 4 - c9e1280e3783543b. Mean loss in evaluation epoch: 0.02741744928061962, epochs needed: 200
evaluating individudal 5 - 5968a356d0f39629. Mean loss in evaluation epoch: 0.032679032534360886, epochs needed: 200
evaluating individudal 6 - 5cb320313a7f8aec. Mean loss in evaluation epoch: 0.029439015313982964, epochs needed: 200
evaluating individudal 7 - 7a4601fe50985394. Mean loss in evaluation epoch: 0.033471427857875824, epochs needed: 200
evaluating individudal 8 - 759b21b102f16949. Mean loss in evaluation epoch: 0.02851557731628418, epochs needed: 200
evaluating individudal 9 - 649c934d017381bf. Mean loss in evaluation epoch: 0.037968192249536514, epochs needed: 200
evaluating individudal 10 - 334244ec5e52c4e0. Mean loss in evaluation epoch: 0.025146817788481712, epochs needed: 200
evaluating individudal 11 - 24eab313f8766654. Mean loss in evaluation epoch: 0.022629840299487114, epochs needed: 200
evaluating individudal 12 - c8aa9e5d170a23b3. Mean loss in evaluation epoch: 0.030717758461833, epochs needed: 200
evaluating individudal 13 - bdb5f9238f4b39f0. Mean loss in evaluation epoch: 0.02163786068558693, epochs needed: 200
evaluating individudal 14 - 6c4439ab210ff5b2. Mean loss in evaluation epoch: 0.032704997807741165, epochs needed: 200
evaluating individudal 15 - 657a0f9e96343c63. Mean loss in evaluation epoch: 0.014438089914619923, epochs needed: 200
evaluating individudal 16 - b63eb52bd6b43085. Mean loss in evaluation epoch: 0.017935795709490776, epochs needed: 200
evaluating individudal 17 - 74c231e122f2e603. Mean loss in evaluation epoch: 0.035193897783756256, epochs needed: 200
evaluating individudal 18 - 37e430485968bf53. Mean loss in evaluation epoch: 0.02973494865000248, epochs needed: 200
evaluating individudal 19 - 5d2ee1d79ea0ce2f. Mean loss in evaluation epoch: 0.026909831911325455, epochs needed: 200
evaluating individudal 20 - 9d26bf74fc5c5c9f. Mean loss in evaluation epoch: 0.03352263197302818, epochs needed: 200
evaluating individudal 21 - d49a0b3e33a2a466. Mean loss in evaluation epoch: 0.029837002977728844, epochs needed: 200
evaluating individudal 22 - b20eb9152d15f45a. Mean loss in evaluation epoch: 0.03659569099545479, epochs needed: 200
evaluating individudal 23 - 92b7c30dec1a8ec9. Mean loss in evaluation epoch: 0.03792324289679527, epochs needed: 200
evaluating individudal 24 - c5961a860b83b7d8. Mean loss in evaluation epoch: 0.03226211667060852, epochs needed: 200
evaluating individudal 25 - b5a20db003cb0564. Mean loss in evaluation epoch: 0.03606180101633072, epochs needed: 200
evaluating individudal 26 - 4df7c9957fdb49b1. Mean loss in evaluation epoch: 0.024832386523485184, epochs needed: 200
evaluating individudal 27 - 3c4834ffe66f36c8. Mean loss in evaluation epoch: 0.033986713737249374, epochs needed: 200
evaluating individudal 28 - 6f39a9f3ac80feed. Mean loss in evaluation epoch: 0.03631899878382683, epochs needed: 200
evaluating individudal 29 - b392d69368fe92c5. Mean loss in evaluation epoch: 0.03241077810525894, epochs needed: 200
evaluating individudal 30 - b4e1fc33986f3414. Mean loss in evaluation epoch: 0.03638840466737747, epochs needed: 200
evaluating individudal 31 - d4c743d01467a9b6. Mean loss in evaluation epoch: 0.02748355269432068, epochs needed: 200
evaluating individudal 32 - 74304f9ca2a57fef. Mean loss in evaluation epoch: 0.030080551281571388, epochs needed: 200
evaluating individudal 33 - 9ec81959f4647647. Mean loss in evaluation epoch: 0.037130992859601974, epochs needed: 200
evaluating individudal 34 - 00c06aab7587a436. Mean loss in evaluation epoch: 0.03143799304962158, epochs needed: 200
evaluating individudal 35 - 45b7b0926b09a3ca. Mean loss in evaluation epoch: 0.033912234008312225, epochs needed: 200
evaluating individudal 36 - d6208df1433de37e. Mean loss in evaluation epoch: 0.027065789327025414, epochs needed: 200
evaluating individudal 37 - 7ccc1aad314e8b2d. Mean loss in evaluation epoch: 0.0325903482735157, epochs needed: 200
evaluating individudal 38 - 023b1e2a83e2aafc. Mean loss in evaluation epoch: 0.030620146542787552, epochs needed: 200
evaluating individudal 39 - 586b52efae1c5df1. Mean loss in evaluation epoch: 0.031501222401857376, epochs needed: 200
evaluating individudal 0 - 10f42eae662e0b37. Mean loss in evaluation epoch: 0.010025433264672756, epochs needed: 200
evaluating individudal 1 - 8197477c32b4d26f. Mean loss in evaluation epoch: 0.017095377668738365, epochs needed: 200
evaluating individudal 2 - 0ff13b53cc19624d. Mean loss in evaluation epoch: 0.01513416226953268, epochs needed: 200
evaluating individudal 3 - 48f8f56c5a15dd1a. Mean loss in evaluation epoch: 0.01582976244390011, epochs needed: 200
evaluating individudal 4 - bcb90d8461840a56. Mean loss in evaluation epoch: 0.015419087372720242, epochs needed: 200
evaluating individudal 5 - 6e9c0fcabf90e5fb. Mean loss in evaluation epoch: 0.015354705043137074, epochs needed: 200
evaluating individudal 6 - fe00ee1cd5aac213. Mean loss in evaluation epoch: 0.01643982157111168, epochs needed: 200
evaluating individudal 7 - 5250d456bcfca490. Mean loss in evaluation epoch: 0.016350630670785904, epochs needed: 200
evaluating individudal 8 - e3da067b55cfe435. Mean loss in evaluation epoch: 0.019222252070903778, epochs needed: 200
evaluating individudal 9 - 7805d9f6c53f45e3. Mean loss in evaluation epoch: 0.01995762251317501, epochs needed: 200
Round 17 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 10f42eae662e0b37, num_times_seen_before: 2
ACC: 0.9789473684210527
TPR/FPR: 1.0, 0.025974025974025976
Loss: 0.010025433264672756
Timestamp: 44326.56298153903
---------------------------------------------------------------
evaluating individudal 0 - acc5ce39d21ebcb9. Mean loss in evaluation epoch: 0.02879643440246582, epochs needed: 200
evaluating individudal 1 - c157b3cf6b8bf7b8. Mean loss in evaluation epoch: 0.02745051495730877, epochs needed: 200
evaluating individudal 2 - d37cfbb4e6f70cb8. Mean loss in evaluation epoch: 0.028196735307574272, epochs needed: 200
evaluating individudal 3 - 289adcf8f1c08075. Mean loss in evaluation epoch: 0.03177237510681152, epochs needed: 200
evaluating individudal 4 - 821c5df45b39f739. Mean loss in evaluation epoch: 0.01939181052148342, epochs needed: 200
evaluating individudal 5 - 4fb746bb6f047b25. Mean loss in evaluation epoch: 0.03459494933485985, epochs needed: 200
evaluating individudal 6 - 0f884f99eb043053. Mean loss in evaluation epoch: 0.02475135587155819, epochs needed: 200
evaluating individudal 7 - e0f7da388a91c797. Mean loss in evaluation epoch: 0.02637655846774578, epochs needed: 200
evaluating individudal 8 - 28decc35e033ddb7. Mean loss in evaluation epoch: 0.03233758360147476, epochs needed: 200
evaluating individudal 9 - 45b1d7fc6b9f36a7. Mean loss in evaluation epoch: 0.034211259335279465, epochs needed: 200
evaluating individudal 10 - 2e889721d9fbe9ea. Mean loss in evaluation epoch: 0.023488862439990044, epochs needed: 200
evaluating individudal 11 - 124dbf372df17f72. Mean loss in evaluation epoch: 0.03406975790858269, epochs needed: 200
evaluating individudal 12 - 06186b69e467f0b2. Mean loss in evaluation epoch: 0.03445223718881607, epochs needed: 200
evaluating individudal 13 - 4b35de32c481bed9. Mean loss in evaluation epoch: 0.030816465616226196, epochs needed: 200
evaluating individudal 14 - 871f83f1e513e256. Mean loss in evaluation epoch: 0.03395949676632881, epochs needed: 200
evaluating individudal 15 - ef7938da244b1afb. Mean loss in evaluation epoch: 0.031144877895712852, epochs needed: 200
evaluating individudal 16 - 2332279c33c51cc8. Mean loss in evaluation epoch: 0.033494118601083755, epochs needed: 200
evaluating individudal 17 - 4680067fe8a6c90e. Mean loss in evaluation epoch: 0.025262270122766495, epochs needed: 200
evaluating individudal 18 - 03d51abf11dafea7. Mean loss in evaluation epoch: 0.02747146598994732, epochs needed: 200
evaluating individudal 19 - c96446232a2ea709. Mean loss in evaluation epoch: 0.03209764510393143, epochs needed: 200
evaluating individudal 20 - cfc14bf66f865c98. Mean loss in evaluation epoch: 0.030916152521967888, epochs needed: 200
evaluating individudal 21 - d03c1d1cb194f0f8. Mean loss in evaluation epoch: 0.03111947886645794, epochs needed: 200
evaluating individudal 22 - e335f017c1b872d2. Mean loss in evaluation epoch: 0.03088642656803131, epochs needed: 200
evaluating individudal 23 - 8bea3d64ab8bb1bc. Mean loss in evaluation epoch: 0.03973696380853653, epochs needed: 200
evaluating individudal 24 - 02dd6c19ff1905de. Mean loss in evaluation epoch: 0.03475265949964523, epochs needed: 200
evaluating individudal 25 - 80d1f14a9af4059e. Mean loss in evaluation epoch: 0.03042776696383953, epochs needed: 200
evaluating individudal 26 - 02ca4a77f713738d. Mean loss in evaluation epoch: 0.01939609833061695, epochs needed: 200
evaluating individudal 27 - 0906cc0a4460a186. Mean loss in evaluation epoch: 0.031035641208291054, epochs needed: 200
evaluating individudal 28 - 5c029ac3a76e9c14. Mean loss in evaluation epoch: 0.027881888672709465, epochs needed: 200
evaluating individudal 29 - 39ab137ea5b8d8aa. Mean loss in evaluation epoch: 0.03074008785188198, epochs needed: 200
evaluating individudal 30 - 6d3edeac8e9bd2b8. Mean loss in evaluation epoch: 0.027882620692253113, epochs needed: 200
evaluating individudal 31 - 9142a14b5998a8d4. Mean loss in evaluation epoch: 0.02909920923411846, epochs needed: 200
evaluating individudal 32 - 1a89dc148fe6905e. Mean loss in evaluation epoch: 0.029915720224380493, epochs needed: 200
evaluating individudal 33 - 306136ddd77eb950. Mean loss in evaluation epoch: 0.028657669201493263, epochs needed: 200
evaluating individudal 34 - 78bc731d662a99d3. Mean loss in evaluation epoch: 0.03486030921339989, epochs needed: 200
evaluating individudal 35 - d4425a1a9cad983a. Mean loss in evaluation epoch: 0.0196545347571373, epochs needed: 200
evaluating individudal 36 - b0f94c39e76d0c34. Mean loss in evaluation epoch: 0.037712156772613525, epochs needed: 200
