num samples: 1000
NUM_TRAIN_SAMPLES: 1000
NUM_TRAIN_BATCHES: 10
NUM_TEST_SAMPLES: 1000
NUM_TEST_BATCHES: 10
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 50
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba50_1k_4.pickle
../data/final/edges_ba50.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 50
NUM_DYN_EPOCHS_INIT: 200
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 5
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - 5ad31ee666a8e6ff. Mean loss in evaluation epoch: 0.11561479419469833, epochs needed: 200
evaluating individudal 13 - 04371953feb2e41b. Mean loss in evaluation epoch: 0.10064524412155151, epochs needed: 50
evaluating individudal 14 - 4efcfb3c2bc3a5b3. Mean loss in evaluation epoch: 0.10207992047071457, epochs needed: 50
evaluating individudal 15 - 2f1d68bed3215bb1. Mean loss in evaluation epoch: 0.10049831122159958, epochs needed: 50
evaluating individudal 16 - 0b5ea6b21a16db91. Mean loss in evaluation epoch: 0.1005595475435257, epochs needed: 50
evaluating individudal 17 - 91c9410f23560ddc. Mean loss in evaluation epoch: 0.10043518990278244, epochs needed: 50
evaluating individudal 18 - 99b53cb7053f727d. Mean loss in evaluation epoch: 0.10157407820224762, epochs needed: 50
evaluating individudal 19 - e9af9ce46292b887. Mean loss in evaluation epoch: 0.10074523836374283, epochs needed: 50
evaluating individudal 20 - 9286ed4d2eea879e. Mean loss in evaluation epoch: 0.10140512138605118, epochs needed: 50
evaluating individudal 21 - d8792c40c93acb9d. Mean loss in evaluation epoch: 0.10062354803085327, epochs needed: 50
evaluating individudal 22 - e3ded1df7cb55abe. Mean loss in evaluation epoch: 0.10060123354196548, epochs needed: 50
evaluating individudal 23 - faadfb731f8330fe. Mean loss in evaluation epoch: 0.10058438777923584, epochs needed: 50
evaluating individudal 24 - bd5e0378e9a7201d. Mean loss in evaluation epoch: 0.10131905227899551, epochs needed: 50
evaluating individudal 25 - c2de8fb6305074ee. Mean loss in evaluation epoch: 0.09998028725385666, epochs needed: 50
evaluating individudal 26 - 637295bdc967b545. Mean loss in evaluation epoch: 0.10031920671463013, epochs needed: 50
evaluating individudal 27 - f548dd7af68c3542. Mean loss in evaluation epoch: 0.10121176391839981, epochs needed: 50
evaluating individudal 28 - bd9eef682117e3c7. Mean loss in evaluation epoch: 0.09993097931146622, epochs needed: 50
evaluating individudal 29 - ee461bef2d5cb722. Mean loss in evaluation epoch: 0.10094644874334335, epochs needed: 50
evaluating individudal 30 - fa6514c2ce29b484. Mean loss in evaluation epoch: 0.10059282928705215, epochs needed: 50
evaluating individudal 31 - 2d95c11c34bcc3ac. Mean loss in evaluation epoch: 0.10046472400426865, epochs needed: 50
evaluating individudal 32 - f9045cbed5fa92eb. Mean loss in evaluation epoch: 0.1004970446228981, epochs needed: 50
evaluating individudal 33 - f4f8aaea57026a04. Mean loss in evaluation epoch: 0.10085860639810562, epochs needed: 50
evaluating individudal 34 - b478695c68c8c406. Mean loss in evaluation epoch: 0.1005634069442749, epochs needed: 50
evaluating individudal 35 - 36c20ec62bdeddc0. Mean loss in evaluation epoch: 0.10058636963367462, epochs needed: 50
evaluating individudal 36 - 56ab835cc0d0e1d2. Mean loss in evaluation epoch: 0.10109060257673264, epochs needed: 50
evaluating individudal 37 - 72d8dca426906303. Mean loss in evaluation epoch: 0.10045100748538971, epochs needed: 50
evaluating individudal 38 - 91246f81145a50f6. Mean loss in evaluation epoch: 0.10041779279708862, epochs needed: 50
evaluating individudal 39 - 20722ad1eaea4280. Mean loss in evaluation epoch: 0.10036790370941162, epochs needed: 50
evaluating individudal 0 - 049ecb401228fb60. Mean loss in evaluation epoch: 0.10095074027776718, epochs needed: 50
evaluating individudal 1 - 47f95277a728f66e. Mean loss in evaluation epoch: 0.10140945762395859, epochs needed: 50
evaluating individudal 2 - f7a2d459cc67d9b8. Mean loss in evaluation epoch: 0.10092423111200333, epochs needed: 50
evaluating individudal 3 - 67691a12ccc5cef7. Mean loss in evaluation epoch: 0.1004861369729042, epochs needed: 50
evaluating individudal 4 - ca10867862a5d601. Mean loss in evaluation epoch: 0.10164221376180649, epochs needed: 50
evaluating individudal 5 - e512e900a08ed466. Mean loss in evaluation epoch: 0.10068317502737045, epochs needed: 50
evaluating individudal 6 - 29dd4e88905c4404. Mean loss in evaluation epoch: 0.10098490864038467, epochs needed: 50
evaluating individudal 7 - 22b6414e2026f6ef. Mean loss in evaluation epoch: 0.10172098129987717, epochs needed: 50
evaluating individudal 8 - 4d4905c2765078ca. Mean loss in evaluation epoch: 0.10162942856550217, epochs needed: 50
evaluating individudal 9 - b10355c918fdd31b. Mean loss in evaluation epoch: 0.10188169777393341, epochs needed: 50
Round 14 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: bd9eef682117e3c7, num_times_seen_before: 0
ACC: 0.6971428571428571
TPR/FPR: 1.0, 0.32860938883968116
Loss: 0.09993097931146622
Timestamp: 79526.184092892
---------------------------------------------------------------
evaluating individudal 0 - 7eb17d3f5fdae1c1. Mean loss in evaluation epoch: 0.0994272232055664, epochs needed: 50
evaluating individudal 1 - aa5a2ce51db6352f. Mean loss in evaluation epoch: 0.09999523311853409, epochs needed: 50
evaluating individudal 2 - f5a2cffb16813d07. Mean loss in evaluation epoch: 0.10027997940778732, epochs needed: 50
evaluating individudal 3 - d0e8897e349bce2d. Mean loss in evaluation epoch: 0.10150656849145889, epochs needed: 50
evaluating individudal 4 - 1e36df9b612a7341. Mean loss in evaluation epoch: 0.10019131004810333, epochs needed: 50
evaluating individudal 5 - 1b8a2a33ebea9332. Mean loss in evaluation epoch: 0.0999465361237526, epochs needed: 50
evaluating individudal 6 - 5d472e6d28e9a56d. Mean loss in evaluation epoch: 0.09997238963842392, epochs needed: 50
evaluating individudal 7 - c757ac438fae5f71. Mean loss in evaluation epoch: 0.09988798946142197, epochs needed: 50
evaluating individudal 8 - e649c215b3e6d881. Mean loss in evaluation epoch: 0.10014454275369644, epochs needed: 50
evaluating individudal 9 - d294195022508908. Mean loss in evaluation epoch: 0.10002797842025757, epochs needed: 50
evaluating individudal 10 - 28c1558b4659ac5e. Mean loss in evaluation epoch: 0.09991265833377838, epochs needed: 50
evaluating individudal 11 - 9e65ca7757ead2f0. Mean loss in evaluation epoch: 0.0999285951256752, epochs needed: 50
evaluating individudal 12 - b26e23e7f8e9c17a. Mean loss in evaluation epoch: 0.09947505593299866, epochs needed: 50
evaluating individudal 13 - 750b05623221439a. Mean loss in evaluation epoch: 0.1014157310128212, epochs needed: 50
evaluating individudal 14 - bd433b1303ff8533. Mean loss in evaluation epoch: 0.10074613243341446, epochs needed: 50
evaluating individudal 15 - aa84cccbc4736494. Mean loss in evaluation epoch: 0.09981131553649902, epochs needed: 50
evaluating individudal 16 - a3226ebefadcef03. Mean loss in evaluation epoch: 0.10026278346776962, epochs needed: 50
evaluating individudal 17 - 5033c7ea20a42f0a. Mean loss in evaluation epoch: 0.09986560791730881, epochs needed: 50
evaluating individudal 18 - 769eb9a1c8996dfd. Mean loss in evaluation epoch: 0.09945114701986313, epochs needed: 50
evaluating individudal 19 - bca42b39dd7c678f. Mean loss in evaluation epoch: 0.10028409212827682, epochs needed: 50
evaluating individudal 20 - 86beb523c8d7735d. Mean loss in evaluation epoch: 0.10028894245624542, epochs needed: 50
evaluating individudal 21 - 0952d208056f335d. Mean loss in evaluation epoch: 0.10036145895719528, epochs needed: 50
evaluating individudal 22 - 5855536b9310ae36. Mean loss in evaluation epoch: 0.09973874688148499, epochs needed: 50
evaluating individudal 23 - f5ad5b362e26de51. Mean loss in evaluation epoch: 0.10052599757909775, epochs needed: 50
evaluating individudal 24 - 38ff0a161dde6940. Mean loss in evaluation epoch: 0.09954356402158737, epochs needed: 50
evaluating individudal 25 - 8275a368d0cafd1a. Mean loss in evaluation epoch: 0.10056916624307632, epochs needed: 50
evaluating individudal 26 - 16057cb9ec43548c. Mean loss in evaluation epoch: 0.10063192993402481, epochs needed: 50
evaluating individudal 27 - dd7db0bf9ef7c20f. Mean loss in evaluation epoch: 0.09991838037967682, epochs needed: 50
evaluating individudal 28 - 86a4f954f9d602e4. Mean loss in evaluation epoch: 0.10024698078632355, epochs needed: 50
evaluating individudal 29 - 6434688d7bdf35ad. Mean loss in evaluation epoch: 0.09986867010593414, epochs needed: 50
evaluating individudal 30 - 5f2b090e79153e81. Mean loss in evaluation epoch: 0.1009502187371254, epochs needed: 50
evaluating individudal 31 - fdf6c4c3c679aacc. Mean loss in evaluation epoch: 0.10066761821508408, epochs needed: 50
evaluating individudal 32 - 27ea814f80d8f511. Mean loss in evaluation epoch: 0.09922491759061813, epochs needed: 50
evaluating individudal 33 - d1af90fac8521fcc. Mean loss in evaluation epoch: 0.09964921325445175, epochs needed: 50
evaluating individudal 34 - 3a7bc580049040f6. Mean loss in evaluation epoch: 0.09964952617883682, epochs needed: 50
evaluating individudal 35 - bb59960959235d76. Mean loss in evaluation epoch: 0.09994923323392868, epochs needed: 50
evaluating individudal 36 - bb3f6c7b2f4218cb. Mean loss in evaluation epoch: 0.10014674812555313, epochs needed: 50
evaluating individudal 37 - 54a79855a4384552. Mean loss in evaluation epoch: 0.10029943287372589, epochs needed: 50
evaluating individudal 38 - 3c67bf5c7cb88512. Mean loss in evaluation epoch: 0.0999552309513092, epochs needed: 50
evaluating individudal 39 - c7a9c3864734cfab. Mean loss in evaluation epoch: 0.09960459917783737, epochs needed: 50
evaluating individudal 0 - bd9eef682117e3c7. Mean loss in evaluation epoch: 0.09950410574674606, epochs needed: 50
evaluating individudal 1 - c2de8fb6305074ee. Mean loss in evaluation epoch: 0.09942536801099777, epochs needed: 50
evaluating individudal 2 - 637295bdc967b545. Mean loss in evaluation epoch: 0.10015904903411865, epochs needed: 50
evaluating individudal 3 - 20722ad1eaea4280. Mean loss in evaluation epoch: 0.09989308565855026, epochs needed: 50
evaluating individudal 4 - 91246f81145a50f6. Mean loss in evaluation epoch: 0.10051055252552032, epochs needed: 50
evaluating individudal 5 - 91c9410f23560ddc. Mean loss in evaluation epoch: 0.09988067299127579, epochs needed: 50
evaluating individudal 6 - 72d8dca426906303. Mean loss in evaluation epoch: 0.1001930758357048, epochs needed: 50
evaluating individudal 7 - 2d95c11c34bcc3ac. Mean loss in evaluation epoch: 0.09978995472192764, epochs needed: 50
evaluating individudal 8 - 67691a12ccc5cef7. Mean loss in evaluation epoch: 0.10010457038879395, epochs needed: 50
evaluating individudal 9 - f9045cbed5fa92eb. Mean loss in evaluation epoch: 0.09987977147102356, epochs needed: 50
Round 15 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 27ea814f80d8f511, num_times_seen_before: 0
ACC: 0.7306122448979592
TPR/FPR: 1.0, 0.29229406554472986
Loss: 0.09922491759061813
Timestamp: 83806.659578965
---------------------------------------------------------------
evaluating individudal 0 - b6e9a793651c87c4. Mean loss in evaluation epoch: 0.12101011723279953, epochs needed: 200
evaluating individudal 1 - 4b30c17707ce7576. Mean loss in evaluation epoch: 0.11623915284872055, epochs needed: 200
evaluating individudal 2 - ce7900f2c24aa770. Mean loss in evaluation epoch: 0.1171155795454979, epochs needed: 200
evaluating individudal 3 - a2600acd342886c8. Mean loss in evaluation epoch: 0.12284860759973526, epochs needed: 200
evaluating individudal 4 - 9e998d3551a70142. Mean loss in evaluation epoch: 0.1389518827199936, epochs needed: 200
evaluating individudal 5 - 23a41a9fc9b2e19a. Mean loss in evaluation epoch: 0.13810990750789642, epochs needed: 200
evaluating individudal 6 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10695884376764297, epochs needed: 200
evaluating individudal 7 - 8885475fdff78577. Mean loss in evaluation epoch: 0.1127692237496376, epochs needed: 200
evaluating individudal 8 - e084f1f317a954c6. Mean loss in evaluation epoch: 0.11103010177612305, epochs needed: 200
evaluating individudal 9 - c346ace5a51c4e7d. Mean loss in evaluation epoch: 0.1209566593170166, epochs needed: 200
evaluating individudal 10 - 6d9393678dce2946. Mean loss in evaluation epoch: 0.10806771367788315, epochs needed: 200
evaluating individudal 11 - 7387787503b7dcfe. Mean loss in evaluation epoch: 0.10758020728826523, epochs needed: 200
evaluating individudal 12 - af551d2f39675f3f. Mean loss in evaluation epoch: 0.11722784489393234, epochs needed: 200
evaluating individudal 13 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.10608188062906265, epochs needed: 200
evaluating individudal 14 - b24d80cf5d5e60ee. Mean loss in evaluation epoch: 0.11845637857913971, epochs needed: 200
evaluating individudal 15 - 7c34b6c564c94a51. Mean loss in evaluation epoch: 0.12352140247821808, epochs needed: 200
evaluating individudal 16 - a83b2aef432b21ef. Mean loss in evaluation epoch: 0.11409636586904526, epochs needed: 200
evaluating individudal 17 - e1a956cbc6cb1a4d. Mean loss in evaluation epoch: 0.12865494191646576, epochs needed: 200
evaluating individudal 18 - f2e32bf55def70b5. Mean loss in evaluation epoch: 0.10926266014575958, epochs needed: 200
evaluating individudal 19 - 0436723272d9d634. Mean loss in evaluation epoch: 0.10707776993513107, epochs needed: 200
evaluating individudal 20 - 507ab01ba8ab0572. Mean loss in evaluation epoch: 0.11454937607049942, epochs needed: 200
evaluating individudal 21 - e7506d37563eb1ae. Mean loss in evaluation epoch: 0.11679735034704208, epochs needed: 200
evaluating individudal 22 - 5ea55a3139f02c5f. Mean loss in evaluation epoch: 0.11065655946731567, epochs needed: 200
evaluating individudal 23 - fe0580a0b620db9c. Mean loss in evaluation epoch: 0.10936897248029709, epochs needed: 200
evaluating individudal 24 - 1e2e4cf834d82432. Mean loss in evaluation epoch: 0.11070259660482407, epochs needed: 200
evaluating individudal 25 - 3f4c377a7d650571. Mean loss in evaluation epoch: 0.12108862400054932, epochs needed: 200
evaluating individudal 26 - b358f032c2a99766. Mean loss in evaluation epoch: 0.11452954262495041, epochs needed: 200
evaluating individudal 27 - d5a902d4a8dc6de3. Mean loss in evaluation epoch: 0.1192009225487709, epochs needed: 200
evaluating individudal 28 - 47707c79ceb3861a. Mean loss in evaluation epoch: 0.13603603839874268, epochs needed: 200
evaluating individudal 29 - fb236ea47ecb9f8c. Mean loss in evaluation epoch: 0.12678682804107666, epochs needed: 200
evaluating individudal 30 - 1035edb8abbf07a7. Mean loss in evaluation epoch: 0.12019745260477066, epochs needed: 200
evaluating individudal 31 - b66fec5aa81a115d. Mean loss in evaluation epoch: 0.12417232990264893, epochs needed: 200
evaluating individudal 32 - 97aacf1649f797d2. Mean loss in evaluation epoch: 0.11782868206501007, epochs needed: 200
evaluating individudal 33 - 3c44eea706474f2a. Mean loss in evaluation epoch: 0.122374527156353, epochs needed: 200
evaluating individudal 34 - 0298cf8526b82442. Mean loss in evaluation epoch: 0.1188058853149414, epochs needed: 200
evaluating individudal 35 - 97cf7d239ef474d0. Mean loss in evaluation epoch: 0.11329511553049088, epochs needed: 200
evaluating individudal 36 - 59f729215d987030. Mean loss in evaluation epoch: 0.1188805103302002, epochs needed: 200
evaluating individudal 37 - 33d4a6539afca5a1. Mean loss in evaluation epoch: 0.1088768020272255, epochs needed: 200
evaluating individudal 38 - de7bd675b01bd5f1. Mean loss in evaluation epoch: 0.1151459738612175, epochs needed: 200
evaluating individudal 39 - 59475a6c7b36e40a. Mean loss in evaluation epoch: 0.1186581626534462, epochs needed: 200
evaluating individudal 0 - 27ea814f80d8f511. Mean loss in evaluation epoch: 0.11438839882612228, epochs needed: 200
evaluating individudal 1 - c2de8fb6305074ee. Mean loss in evaluation epoch: 0.12848639488220215, epochs needed: 200
evaluating individudal 2 - 7eb17d3f5fdae1c1. Mean loss in evaluation epoch: 0.11421258747577667, epochs needed: 200
evaluating individudal 3 - 769eb9a1c8996dfd. Mean loss in evaluation epoch: 0.1272408813238144, epochs needed: 200
evaluating individudal 4 - b26e23e7f8e9c17a. Mean loss in evaluation epoch: 0.11711905151605606, epochs needed: 200
evaluating individudal 5 - bd9eef682117e3c7. Mean loss in evaluation epoch: 0.1112915500998497, epochs needed: 200
evaluating individudal 6 - 38ff0a161dde6940. Mean loss in evaluation epoch: 0.12298759073019028, epochs needed: 200
evaluating individudal 7 - c7a9c3864734cfab. Mean loss in evaluation epoch: 0.12631382048130035, epochs needed: 200
evaluating individudal 8 - d1af90fac8521fcc. Mean loss in evaluation epoch: 0.12637214362621307, epochs needed: 200
evaluating individudal 9 - 3a7bc580049040f6. Mean loss in evaluation epoch: 0.13208149373531342, epochs needed: 200
Round 16 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: eb5cb79d33a07256, num_times_seen_before: 0
ACC: 0.7420408163265306
TPR/FPR: 1.0, 0.27989371124889284
Loss: 0.10608188062906265
Timestamp: 97121.036280567
---------------------------------------------------------------
evaluating individudal 0 - fb72fb39cea5fddd. Mean loss in evaluation epoch: 0.10850811004638672, epochs needed: 50
evaluating individudal 1 - 086c79d20048d97a. Mean loss in evaluation epoch: 0.11585249751806259, epochs needed: 50
evaluating individudal 2 - 1a5f16a4c83a05a1. Mean loss in evaluation epoch: 0.10537352412939072, epochs needed: 50
evaluating individudal 3 - 7af1b7fc9b8ea96b. Mean loss in evaluation epoch: 0.1118234395980835, epochs needed: 50
evaluating individudal 4 - bb0f5ede71d525dc. Mean loss in evaluation epoch: 0.10491364449262619, epochs needed: 50
evaluating individudal 5 - f92ae7f69f3acb04. Mean loss in evaluation epoch: 0.11528351157903671, epochs needed: 50
evaluating individudal 6 - 58ffd6aed99244bb. Mean loss in evaluation epoch: 0.1052941083908081, epochs needed: 50
evaluating individudal 7 - 649ab33c2699ac45. Mean loss in evaluation epoch: 0.10639797896146774, epochs needed: 50
evaluating individudal 8 - 21d489b33408164d. Mean loss in evaluation epoch: 0.10886352509260178, epochs needed: 50
evaluating individudal 9 - 233db993f78c3527. Mean loss in evaluation epoch: 0.10978452116250992, epochs needed: 50
evaluating individudal 10 - 3ccb6b66961e8a41. Mean loss in evaluation epoch: 0.10512631386518478, epochs needed: 50
evaluating individudal 11 - 3f6dc560ae91a131. Mean loss in evaluation epoch: 0.1132141575217247, epochs needed: 50
evaluating individudal 12 - b1b7ba9b5bfeed40. Mean loss in evaluation epoch: 0.11627814918756485, epochs needed: 50
evaluating individudal 13 - 1cb18c8c9b7cff1a. Mean loss in evaluation epoch: 0.10904178768396378, epochs needed: 50
evaluating individudal 14 - 8a551f9f1147c820. Mean loss in evaluation epoch: 0.10739178955554962, epochs needed: 50
evaluating individudal 15 - 71339929936c83ca. Mean loss in evaluation epoch: 0.11080554872751236, epochs needed: 50
evaluating individudal 16 - f58e564b10538ea3. Mean loss in evaluation epoch: 0.10555489361286163, epochs needed: 50
evaluating individudal 17 - bbb1ceb6d923e72b. Mean loss in evaluation epoch: 0.11065850406885147, epochs needed: 50
evaluating individudal 18 - 9850a5baff3bcb3a. Mean loss in evaluation epoch: 0.10447444766759872, epochs needed: 50
evaluating individudal 19 - 2bd2c0f0f555b08d. Mean loss in evaluation epoch: 0.11033429950475693, epochs needed: 50
evaluating individudal 20 - f7fd61886d6c6beb. Mean loss in evaluation epoch: 0.10625513643026352, epochs needed: 50
evaluating individudal 21 - 76a198520ca5d850. Mean loss in evaluation epoch: 0.1942511349916458, epochs needed: 50
evaluating individudal 22 - a5b69060ce0747e7. Mean loss in evaluation epoch: 0.10523837059736252, epochs needed: 50
evaluating individudal 23 - bd567786e3a28e47. Mean loss in evaluation epoch: 0.10449402779340744, epochs needed: 50
evaluating individudal 24 - 94bf427202503ccf. Mean loss in evaluation epoch: 0.10747098177671432, epochs needed: 50
evaluating individudal 25 - 481cd1692d0f83f6. Mean loss in evaluation epoch: 0.10699788480997086, epochs needed: 50
evaluating individudal 26 - ac13cf0f5eb19c6a. Mean loss in evaluation epoch: 0.10712046921253204, epochs needed: 50
evaluating individudal 27 - 7a34e4903bac6470. Mean loss in evaluation epoch: 0.10689200460910797, epochs needed: 50
evaluating individudal 28 - 6f0ad2b78787408d. Mean loss in evaluation epoch: 0.10708986967802048, epochs needed: 50
evaluating individudal 29 - 9d901b10e1635025. Mean loss in evaluation epoch: 0.10521961748600006, epochs needed: 50
evaluating individudal 30 - 2031cd1383a862bc. Mean loss in evaluation epoch: 0.10720934718847275, epochs needed: 50
evaluating individudal 31 - 81da4344674a3572. Mean loss in evaluation epoch: 0.1136738657951355, epochs needed: 50
evaluating individudal 32 - c85fd26ae3d48cd6. Mean loss in evaluation epoch: 0.1081802174448967, epochs needed: 50
evaluating individudal 33 - fb1c480d13f43084. Mean loss in evaluation epoch: 0.106317438185215, epochs needed: 50
evaluating individudal 34 - 453eb60b62c49a97. Mean loss in evaluation epoch: 0.1063552126288414, epochs needed: 50
evaluating individudal 35 - f7978c93dbc57486. Mean loss in evaluation epoch: 0.10560707002878189, epochs needed: 50
evaluating individudal 36 - bdea2246262ab43f. Mean loss in evaluation epoch: 0.1057281419634819, epochs needed: 50
evaluating individudal 37 - 84ba589009d28170. Mean loss in evaluation epoch: 0.10664921253919601, epochs needed: 50
evaluating individudal 38 - 44bf00c6a7e999a9. Mean loss in evaluation epoch: 0.10529045015573502, epochs needed: 50
evaluating individudal 39 - 9e4443178f421018. Mean loss in evaluation epoch: 0.10597389191389084, epochs needed: 50
evaluating individudal 0 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.10332401096820831, epochs needed: 50
evaluating individudal 1 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10402267426252365, epochs needed: 50
evaluating individudal 2 - 0436723272d9d634. Mean loss in evaluation epoch: 0.10665283352136612, epochs needed: 50
evaluating individudal 3 - 7387787503b7dcfe. Mean loss in evaluation epoch: 0.11052846908569336, epochs needed: 50
evaluating individudal 4 - 6d9393678dce2946. Mean loss in evaluation epoch: 0.10469090938568115, epochs needed: 50
evaluating individudal 5 - 33d4a6539afca5a1. Mean loss in evaluation epoch: 0.10521836578845978, epochs needed: 50
evaluating individudal 6 - f2e32bf55def70b5. Mean loss in evaluation epoch: 0.10558096319437027, epochs needed: 50
evaluating individudal 7 - fe0580a0b620db9c. Mean loss in evaluation epoch: 0.10576566308736801, epochs needed: 50
evaluating individudal 8 - 5ea55a3139f02c5f. Mean loss in evaluation epoch: 0.10678060352802277, epochs needed: 50
evaluating individudal 9 - 1e2e4cf834d82432. Mean loss in evaluation epoch: 0.10474423319101334, epochs needed: 50
Round 17 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: eb5cb79d33a07256, num_times_seen_before: 1
ACC: 0.7420408163265306
TPR/FPR: 1.0, 0.27989371124889284
Loss: 0.10332401096820831
Timestamp: 100451.68538994
---------------------------------------------------------------
evaluating individudal 0 - 23f83ee44af4d27a. Mean loss in evaluation epoch: 0.10326626151800156, epochs needed: 50
evaluating individudal 1 - 187ce0ff0c10afb4. Mean loss in evaluation epoch: 0.1040489450097084, epochs needed: 50
evaluating individudal 2 - bd84e56f9a786334. Mean loss in evaluation epoch: 0.10396412760019302, epochs needed: 50
evaluating individudal 3 - 376a8f37c3178ffd. Mean loss in evaluation epoch: 0.10435247421264648, epochs needed: 50
evaluating individudal 4 - a2f0c8e9fe9a64a0. Mean loss in evaluation epoch: 0.10824328660964966, epochs needed: 50
evaluating individudal 5 - da36590d61e62ac6. Mean loss in evaluation epoch: 0.10524111241102219, epochs needed: 50
evaluating individudal 6 - 987a8c071c063a14. Mean loss in evaluation epoch: 0.10393939167261124, epochs needed: 50
evaluating individudal 7 - 87d3eba8bdc95699. Mean loss in evaluation epoch: 0.10631560534238815, epochs needed: 50
evaluating individudal 8 - ac7ca511b5904bc4. Mean loss in evaluation epoch: 0.10336019843816757, epochs needed: 50
evaluating individudal 9 - 2d402d6ed69f2862. Mean loss in evaluation epoch: 0.10334473103284836, epochs needed: 50
evaluating individudal 10 - 89fac9233980ee6a. Mean loss in evaluation epoch: 0.10383989661931992, epochs needed: 50
evaluating individudal 11 - ee0260cde8bc9cf1. Mean loss in evaluation epoch: 0.10334812849760056, epochs needed: 50
evaluating individudal 12 - 3cb5af2cb20eee21. Mean loss in evaluation epoch: 0.1046704426407814, epochs needed: 50
evaluating individudal 13 - bda06c6725fbd120. Mean loss in evaluation epoch: 0.10392840951681137, epochs needed: 50
evaluating individudal 14 - cef1f1f0098ab516. Mean loss in evaluation epoch: 0.10440521687269211, epochs needed: 50
evaluating individudal 15 - 128e3e29762817ec. Mean loss in evaluation epoch: 0.10385316610336304, epochs needed: 50
evaluating individudal 16 - 829c246c449bcf48. Mean loss in evaluation epoch: 0.11273612082004547, epochs needed: 50
evaluating individudal 17 - d3b7fa99b2f086bc. Mean loss in evaluation epoch: 0.1217750832438469, epochs needed: 50
evaluating individudal 18 - 7cfa28813c050745. Mean loss in evaluation epoch: 0.10297425091266632, epochs needed: 50
evaluating individudal 19 - e40c9a81d8da10bb. Mean loss in evaluation epoch: 0.10395760834217072, epochs needed: 50
evaluating individudal 20 - 3f818e25150be20d. Mean loss in evaluation epoch: 0.10933027416467667, epochs needed: 50
evaluating individudal 21 - 419b8d5539d1b42a. Mean loss in evaluation epoch: 0.10418875515460968, epochs needed: 50
evaluating individudal 22 - c1b85f2cb88d0c67. Mean loss in evaluation epoch: 0.10394465923309326, epochs needed: 50
evaluating individudal 23 - d7b0380a691cf441. Mean loss in evaluation epoch: 0.10574255138635635, epochs needed: 50
evaluating individudal 24 - 6f04c105a892b246. Mean loss in evaluation epoch: 0.10462156683206558, epochs needed: 50
evaluating individudal 25 - 55a003a399966fbf. Mean loss in evaluation epoch: 0.10288102924823761, epochs needed: 50
evaluating individudal 26 - 0ddb9a08f3671d37. Mean loss in evaluation epoch: 0.1039634495973587, epochs needed: 50
evaluating individudal 27 - c06ce5b0449a4349. Mean loss in evaluation epoch: 0.10255038738250732, epochs needed: 50
evaluating individudal 28 - 620228292e65cabd. Mean loss in evaluation epoch: 0.10400078445672989, epochs needed: 50
evaluating individudal 29 - e9a81bb51d47209b. Mean loss in evaluation epoch: 0.10396704822778702, epochs needed: 50
evaluating individudal 30 - 3bc7ed84e17c7261. Mean loss in evaluation epoch: 0.1037212535738945, epochs needed: 50
evaluating individudal 31 - caf07c7e55009894. Mean loss in evaluation epoch: 0.10427901893854141, epochs needed: 50
evaluating individudal 32 - ca9f9df4ba3d212f. Mean loss in evaluation epoch: 0.10369985550642014, epochs needed: 50
evaluating individudal 33 - 29d4573a11aa1515. Mean loss in evaluation epoch: 0.10434601455926895, epochs needed: 50
evaluating individudal 34 - 10229f4dc641de27. Mean loss in evaluation epoch: 0.1045970693230629, epochs needed: 50
evaluating individudal 35 - b2155d677291b2dd. Mean loss in evaluation epoch: 0.10349906980991364, epochs needed: 50
evaluating individudal 36 - 5a224009f40d6c76. Mean loss in evaluation epoch: 0.102829709649086, epochs needed: 50
evaluating individudal 37 - 3d5f846ac3cb7ab3. Mean loss in evaluation epoch: 0.10445916652679443, epochs needed: 50
evaluating individudal 38 - 329a064835f9f1c1. Mean loss in evaluation epoch: 0.10351391136646271, epochs needed: 50
evaluating individudal 39 - ebe07362379b511f. Mean loss in evaluation epoch: 0.10342683643102646, epochs needed: 50
evaluating individudal 0 - eb5cb79d33a07256. Mean loss in evaluation epoch: 0.10264439880847931, epochs needed: 50
evaluating individudal 1 - 826f9ace3bb3328a. Mean loss in evaluation epoch: 0.10213345289230347, epochs needed: 50
