../data/final/netrd/SIS/timeseries_bull_1k_0.2_dontdie.pickle
../data/final/netrd/SIS/edges_bull.pickle
SEED: 0
NUM_RUNS: 1
BATCH_SIZE: 100
NUM_DYN_EPOCHS: 200
FORMAT: timeseries
HIDDEN_SIZE: 128
USE_TESTSET: True
tensor([[0., 1., 1., 0., 0.],
        [1., 0., 1., 1., 0.],
        [1., 1., 0., 0., 1.],
        [0., 1., 0., 0., 0.],
        [0., 0., 1., 0., 0.]])
num samples: 1000
NUM_TRAIN_SAMPLES: 799
NUM_TRAIN_BATCHES: 8
NUM_TEST_SAMPLES: 200
NUM_TEST_BATCHES: 2
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 200
IS_CONTINUOUS: False
USE_MAX: False
evaluating: matrix 0, run 0. Mean loss in evaluation epoch: 0.44642773270606995, epochs needed: 200
evaluating: matrix 838, run 0. Mean loss in evaluation epoch: 0.4358557462692261, epochs needed: 200
evaluating: matrix 839, run 0. Mean loss in evaluation epoch: 0.4390895962715149, epochs needed: 200
evaluating: matrix 840, run 0. Mean loss in evaluation epoch: 0.43617555499076843, epochs needed: 200
evaluating: matrix 841, run 0. Mean loss in evaluation epoch: 0.44232404232025146, epochs needed: 200
evaluating: matrix 842, run 0. Mean loss in evaluation epoch: 0.43186938762664795, epochs needed: 200
evaluating: matrix 843, run 0. Mean loss in evaluation epoch: 0.43072378635406494, epochs needed: 200
evaluating: matrix 844, run 0. Mean loss in evaluation epoch: 0.4396773874759674, epochs needed: 200
evaluating: matrix 845, run 0. Mean loss in evaluation epoch: 0.44587698578834534, epochs needed: 200
evaluating: matrix 846, run 0. Mean loss in evaluation epoch: 0.43696945905685425, epochs needed: 200
evaluating: matrix 847, run 0. Mean loss in evaluation epoch: 0.44418060779571533, epochs needed: 200
evaluating: matrix 848, run 0. Mean loss in evaluation epoch: 0.4367384910583496, epochs needed: 200
evaluating: matrix 849, run 0. Mean loss in evaluation epoch: 0.43933671712875366, epochs needed: 200
evaluating: matrix 850, run 0. Mean loss in evaluation epoch: 0.43104034662246704, epochs needed: 200
evaluating: matrix 851, run 0. Mean loss in evaluation epoch: 0.44390779733657837, epochs needed: 200
evaluating: matrix 852, run 0. Mean loss in evaluation epoch: 0.4433029890060425, epochs needed: 200
evaluating: matrix 853, run 0. Mean loss in evaluation epoch: 0.4460461735725403, epochs needed: 200
evaluating: matrix 854, run 0. Mean loss in evaluation epoch: 0.4390382170677185, epochs needed: 200
evaluating: matrix 855, run 0. Mean loss in evaluation epoch: 0.4449481666088104, epochs needed: 200
evaluating: matrix 856, run 0. Mean loss in evaluation epoch: 0.43478888273239136, epochs needed: 200
evaluating: matrix 857, run 0. Mean loss in evaluation epoch: 0.4338334798812866, epochs needed: 200
evaluating: matrix 858, run 0. Mean loss in evaluation epoch: 0.42770683765411377, epochs needed: 200
evaluating: matrix 859, run 0. Mean loss in evaluation epoch: 0.43481844663619995, epochs needed: 200
evaluating: matrix 860, run 0. Mean loss in evaluation epoch: 0.43877875804901123, epochs needed: 200
evaluating: matrix 861, run 0. Mean loss in evaluation epoch: 0.4419166147708893, epochs needed: 200
evaluating: matrix 862, run 0. Mean loss in evaluation epoch: 0.4343743324279785, epochs needed: 200
evaluating: matrix 863, run 0. Mean loss in evaluation epoch: 0.44274425506591797, epochs needed: 200
evaluating: matrix 864, run 0. Mean loss in evaluation epoch: 0.43158090114593506, epochs needed: 200
evaluating: matrix 865, run 0. Mean loss in evaluation epoch: 0.4336465001106262, epochs needed: 200
evaluating: matrix 866, run 0. Mean loss in evaluation epoch: 0.43014997243881226, epochs needed: 200
evaluating: matrix 867, run 0. Mean loss in evaluation epoch: 0.4310091733932495, epochs needed: 200
evaluating: matrix 868, run 0. Mean loss in evaluation epoch: 0.43158143758773804, epochs needed: 200
evaluating: matrix 869, run 0. Mean loss in evaluation epoch: 0.4387103319168091, epochs needed: 200
evaluating: matrix 870, run 0. Mean loss in evaluation epoch: 0.4316730201244354, epochs needed: 200
evaluating: matrix 871, run 0. Mean loss in evaluation epoch: 0.44080424308776855, epochs needed: 200
evaluating: matrix 872, run 0. Mean loss in evaluation epoch: 0.43486690521240234, epochs needed: 200
evaluating: matrix 873, run 0. Mean loss in evaluation epoch: 0.43548113107681274, epochs needed: 200
evaluating: matrix 874, run 0. Mean loss in evaluation epoch: 0.43463218212127686, epochs needed: 200
evaluating: matrix 875, run 0. Mean loss in evaluation epoch: 0.4301307797431946, epochs needed: 200
evaluating: matrix 876, run 0. Mean loss in evaluation epoch: 0.43283265829086304, epochs needed: 200
evaluating: matrix 877, run 0. Mean loss in evaluation epoch: 0.4388941526412964, epochs needed: 200
evaluating: matrix 878, run 0. Mean loss in evaluation epoch: 0.4319279193878174, epochs needed: 200
evaluating: matrix 879, run 0. Mean loss in evaluation epoch: 0.43382129073143005, epochs needed: 200
evaluating: matrix 880, run 0. Mean loss in evaluation epoch: 0.4269956350326538, epochs needed: 200
evaluating: matrix 881, run 0. Mean loss in evaluation epoch: 0.4369989037513733, epochs needed: 200
evaluating: matrix 882, run 0. Mean loss in evaluation epoch: 0.4178953468799591, epochs needed: 200
evaluating: matrix 883, run 0. Mean loss in evaluation epoch: 0.4315456449985504, epochs needed: 200
evaluating: matrix 884, run 0. Mean loss in evaluation epoch: 0.4291006624698639, epochs needed: 200
evaluating: matrix 885, run 0. Mean loss in evaluation epoch: 0.4440581202507019, epochs needed: 200
evaluating: matrix 886, run 0. Mean loss in evaluation epoch: 0.4233020544052124, epochs needed: 200
evaluating: matrix 887, run 0. Mean loss in evaluation epoch: 0.4383946657180786, epochs needed: 200
evaluating: matrix 888, run 0. Mean loss in evaluation epoch: 0.4267392158508301, epochs needed: 200
evaluating: matrix 889, run 0. Mean loss in evaluation epoch: 0.43957632780075073, epochs needed: 200
evaluating: matrix 890, run 0. Mean loss in evaluation epoch: 0.4255000054836273, epochs needed: 200
evaluating: matrix 891, run 0. Mean loss in evaluation epoch: 0.43094977736473083, epochs needed: 200
evaluating: matrix 892, run 0. Mean loss in evaluation epoch: 0.4272477328777313, epochs needed: 200
evaluating: matrix 893, run 0. Mean loss in evaluation epoch: 0.4425880014896393, epochs needed: 200
evaluating: matrix 894, run 0. Mean loss in evaluation epoch: 0.425529420375824, epochs needed: 200
evaluating: matrix 895, run 0. Mean loss in evaluation epoch: 0.44246912002563477, epochs needed: 200
evaluating: matrix 896, run 0. Mean loss in evaluation epoch: 0.44895046949386597, epochs needed: 200
evaluating: matrix 897, run 0. Mean loss in evaluation epoch: 0.4386330246925354, epochs needed: 200
evaluating: matrix 898, run 0. Mean loss in evaluation epoch: 0.4403843879699707, epochs needed: 200
evaluating: matrix 899, run 0. Mean loss in evaluation epoch: 0.44144773483276367, epochs needed: 200
evaluating: matrix 900, run 0. Mean loss in evaluation epoch: 0.4484751224517822, epochs needed: 200
evaluating: matrix 901, run 0. Mean loss in evaluation epoch: 0.4451930522918701, epochs needed: 200
evaluating: matrix 902, run 0. Mean loss in evaluation epoch: 0.43561604619026184, epochs needed: 200
evaluating: matrix 903, run 0. Mean loss in evaluation epoch: 0.445395827293396, epochs needed: 200
evaluating: matrix 904, run 0. Mean loss in evaluation epoch: 0.4406675696372986, epochs needed: 200
evaluating: matrix 905, run 0. Mean loss in evaluation epoch: 0.4378240704536438, epochs needed: 200
evaluating: matrix 906, run 0. Mean loss in evaluation epoch: 0.4363248944282532, epochs needed: 200
evaluating: matrix 907, run 0. Mean loss in evaluation epoch: 0.4453312158584595, epochs needed: 200
evaluating: matrix 908, run 0. Mean loss in evaluation epoch: 0.4456831216812134, epochs needed: 200
evaluating: matrix 909, run 0. Mean loss in evaluation epoch: 0.4471844732761383, epochs needed: 200
evaluating: matrix 910, run 0. Mean loss in evaluation epoch: 0.4379827082157135, epochs needed: 200
evaluating: matrix 911, run 0. Mean loss in evaluation epoch: 0.4434618353843689, epochs needed: 200
evaluating: matrix 912, run 0. Mean loss in evaluation epoch: 0.44760796427726746, epochs needed: 200
evaluating: matrix 913, run 0. Mean loss in evaluation epoch: 0.4469224512577057, epochs needed: 200
evaluating: matrix 914, run 0. Mean loss in evaluation epoch: 0.4395856559276581, epochs needed: 200
evaluating: matrix 915, run 0. Mean loss in evaluation epoch: 0.44145482778549194, epochs needed: 200
evaluating: matrix 916, run 0. Mean loss in evaluation epoch: 0.44421982765197754, epochs needed: 200
evaluating: matrix 917, run 0. Mean loss in evaluation epoch: 0.43522414565086365, epochs needed: 200
evaluating: matrix 918, run 0. Mean loss in evaluation epoch: 0.43813449144363403, epochs needed: 200
evaluating: matrix 919, run 0. Mean loss in evaluation epoch: 0.4371303915977478, epochs needed: 200
evaluating: matrix 920, run 0. Mean loss in evaluation epoch: 0.4367537498474121, epochs needed: 200
evaluating: matrix 921, run 0. Mean loss in evaluation epoch: 0.442520409822464, epochs needed: 200
evaluating: matrix 922, run 0. Mean loss in evaluation epoch: 0.4362639784812927, epochs needed: 200
evaluating: matrix 923, run 0. Mean loss in evaluation epoch: 0.44089677929878235, epochs needed: 200
evaluating: matrix 924, run 0. Mean loss in evaluation epoch: 0.44562453031539917, epochs needed: 200
evaluating: matrix 925, run 0. Mean loss in evaluation epoch: 0.4374973177909851, epochs needed: 200
evaluating: matrix 926, run 0. Mean loss in evaluation epoch: 0.44184139370918274, epochs needed: 200
evaluating: matrix 927, run 0. Mean loss in evaluation epoch: 0.4387217164039612, epochs needed: 200
evaluating: matrix 928, run 0. Mean loss in evaluation epoch: 0.4360042214393616, epochs needed: 200
evaluating: matrix 929, run 0. Mean loss in evaluation epoch: 0.44340354204177856, epochs needed: 200
evaluating: matrix 930, run 0. Mean loss in evaluation epoch: 0.4314664602279663, epochs needed: 200
evaluating: matrix 931, run 0. Mean loss in evaluation epoch: 0.43763208389282227, epochs needed: 200
evaluating: matrix 932, run 0. Mean loss in evaluation epoch: 0.4420908987522125, epochs needed: 200
evaluating: matrix 933, run 0. Mean loss in evaluation epoch: 0.44359904527664185, epochs needed: 200
evaluating: matrix 934, run 0. Mean loss in evaluation epoch: 0.4333515763282776, epochs needed: 200
evaluating: matrix 935, run 0. Mean loss in evaluation epoch: 0.43728768825531006, epochs needed: 200
evaluating: matrix 936, run 0. Mean loss in evaluation epoch: 0.4291364848613739, epochs needed: 200
evaluating: matrix 937, run 0. Mean loss in evaluation epoch: 0.44011449813842773, epochs needed: 200
evaluating: matrix 938, run 0. Mean loss in evaluation epoch: 0.42786502838134766, epochs needed: 200
evaluating: matrix 939, run 0. Mean loss in evaluation epoch: 0.4332483410835266, epochs needed: 200
evaluating: matrix 940, run 0. Mean loss in evaluation epoch: 0.434015154838562, epochs needed: 200
evaluating: matrix 941, run 0. Mean loss in evaluation epoch: 0.44677579402923584, epochs needed: 200
evaluating: matrix 942, run 0. Mean loss in evaluation epoch: 0.4297548830509186, epochs needed: 200
evaluating: matrix 943, run 0. Mean loss in evaluation epoch: 0.4430237412452698, epochs needed: 200
evaluating: matrix 944, run 0. Mean loss in evaluation epoch: 0.4401869475841522, epochs needed: 200
evaluating: matrix 945, run 0. Mean loss in evaluation epoch: 0.44431284070014954, epochs needed: 200
evaluating: matrix 946, run 0. Mean loss in evaluation epoch: 0.4246242344379425, epochs needed: 200
evaluating: matrix 947, run 0. Mean loss in evaluation epoch: 0.44021427631378174, epochs needed: 200
evaluating: matrix 948, run 0. Mean loss in evaluation epoch: 0.4467877149581909, epochs needed: 200
evaluating: matrix 949, run 0. Mean loss in evaluation epoch: 0.43541860580444336, epochs needed: 200
evaluating: matrix 950, run 0. Mean loss in evaluation epoch: 0.4342542290687561, epochs needed: 200
evaluating: matrix 951, run 0. Mean loss in evaluation epoch: 0.438340961933136, epochs needed: 200
evaluating: matrix 952, run 0. Mean loss in evaluation epoch: 0.4353000521659851, epochs needed: 200
evaluating: matrix 953, run 0. Mean loss in evaluation epoch: 0.4415509104728699, epochs needed: 200
evaluating: matrix 954, run 0. Mean loss in evaluation epoch: 0.42288631200790405, epochs needed: 200
evaluating: matrix 955, run 0. Mean loss in evaluation epoch: 0.43777626752853394, epochs needed: 200
evaluating: matrix 956, run 0. Mean loss in evaluation epoch: 0.44299519062042236, epochs needed: 200
evaluating: matrix 957, run 0. Mean loss in evaluation epoch: 0.44342124462127686, epochs needed: 200
evaluating: matrix 958, run 0. Mean loss in evaluation epoch: 0.4333491921424866, epochs needed: 200
evaluating: matrix 959, run 0. Mean loss in evaluation epoch: 0.4434507191181183, epochs needed: 200
evaluating: matrix 960, run 0. Mean loss in evaluation epoch: 0.4491821527481079, epochs needed: 200
evaluating: matrix 961, run 0. Mean loss in evaluation epoch: 0.4371901750564575, epochs needed: 200
evaluating: matrix 962, run 0. Mean loss in evaluation epoch: 0.44552144408226013, epochs needed: 200
evaluating: matrix 963, run 0. Mean loss in evaluation epoch: 0.44398027658462524, epochs needed: 200
evaluating: matrix 964, run 0. Mean loss in evaluation epoch: 0.44782230257987976, epochs needed: 200
evaluating: matrix 965, run 0. Mean loss in evaluation epoch: 0.4436446726322174, epochs needed: 200
evaluating: matrix 966, run 0. Mean loss in evaluation epoch: 0.4339132308959961, epochs needed: 200
evaluating: matrix 967, run 0. Mean loss in evaluation epoch: 0.4446982741355896, epochs needed: 200
evaluating: matrix 968, run 0. Mean loss in evaluation epoch: 0.4459875524044037, epochs needed: 200
evaluating: matrix 969, run 0. Mean loss in evaluation epoch: 0.4404732584953308, epochs needed: 200
evaluating: matrix 970, run 0. Mean loss in evaluation epoch: 0.4369956851005554, epochs needed: 200
evaluating: matrix 971, run 0. Mean loss in evaluation epoch: 0.44747060537338257, epochs needed: 200
evaluating: matrix 972, run 0. Mean loss in evaluation epoch: 0.44728392362594604, epochs needed: 200
evaluating: matrix 973, run 0. Mean loss in evaluation epoch: 0.4347898066043854, epochs needed: 200
evaluating: matrix 974, run 0. Mean loss in evaluation epoch: 0.44381073117256165, epochs needed: 200
evaluating: matrix 975, run 0. Mean loss in evaluation epoch: 0.44665396213531494, epochs needed: 200
evaluating: matrix 976, run 0. Mean loss in evaluation epoch: 0.4487059712409973, epochs needed: 200
evaluating: matrix 977, run 0. Mean loss in evaluation epoch: 0.43850117921829224, epochs needed: 200
evaluating: matrix 978, run 0. Mean loss in evaluation epoch: 0.44830143451690674, epochs needed: 200
evaluating: matrix 979, run 0. Mean loss in evaluation epoch: 0.4308539628982544, epochs needed: 200
evaluating: matrix 980, run 0. Mean loss in evaluation epoch: 0.4371754229068756, epochs needed: 200
evaluating: matrix 981, run 0. Mean loss in evaluation epoch: 0.4500458240509033, epochs needed: 200
evaluating: matrix 982, run 0. Mean loss in evaluation epoch: 0.44752898812294006, epochs needed: 200
evaluating: matrix 983, run 0. Mean loss in evaluation epoch: 0.4453241229057312, epochs needed: 200
evaluating: matrix 984, run 0. Mean loss in evaluation epoch: 0.431793749332428, epochs needed: 200
evaluating: matrix 985, run 0. Mean loss in evaluation epoch: 0.4398145079612732, epochs needed: 200
evaluating: matrix 986, run 0. Mean loss in evaluation epoch: 0.4427288770675659, epochs needed: 200
evaluating: matrix 987, run 0. Mean loss in evaluation epoch: 0.4425641894340515, epochs needed: 200
evaluating: matrix 988, run 0. Mean loss in evaluation epoch: 0.4472305178642273, epochs needed: 200
evaluating: matrix 989, run 0. Mean loss in evaluation epoch: 0.4452388286590576, epochs needed: 200
evaluating: matrix 990, run 0. Mean loss in evaluation epoch: 0.44383686780929565, epochs needed: 200
evaluating: matrix 991, run 0. Mean loss in evaluation epoch: 0.43768030405044556, epochs needed: 200
evaluating: matrix 992, run 0. Mean loss in evaluation epoch: 0.4355383813381195, epochs needed: 200
evaluating: matrix 993, run 0. Mean loss in evaluation epoch: 0.4458940625190735, epochs needed: 200
evaluating: matrix 994, run 0. Mean loss in evaluation epoch: 0.43238598108291626, epochs needed: 200
evaluating: matrix 995, run 0. Mean loss in evaluation epoch: 0.4420403838157654, epochs needed: 200
evaluating: matrix 996, run 0. Mean loss in evaluation epoch: 0.44103220105171204, epochs needed: 200
evaluating: matrix 997, run 0. Mean loss in evaluation epoch: 0.4445025324821472, epochs needed: 200
evaluating: matrix 998, run 0. Mean loss in evaluation epoch: 0.4398089647293091, epochs needed: 200
evaluating: matrix 999, run 0. Mean loss in evaluation epoch: 0.4368170499801636, epochs needed: 200
evaluating: matrix 1000, run 0. Mean loss in evaluation epoch: 0.4368317723274231, epochs needed: 200
evaluating: matrix 1001, run 0. Mean loss in evaluation epoch: 0.44344380497932434, epochs needed: 200
evaluating: matrix 1002, run 0. Mean loss in evaluation epoch: 0.4369214177131653, epochs needed: 200
evaluating: matrix 1003, run 0. Mean loss in evaluation epoch: 0.4322396516799927, epochs needed: 200
evaluating: matrix 1004, run 0. Mean loss in evaluation epoch: 0.43413349986076355, epochs needed: 200
evaluating: matrix 1005, run 0. Mean loss in evaluation epoch: 0.44427916407585144, epochs needed: 200
evaluating: matrix 1006, run 0. Mean loss in evaluation epoch: 0.4329298436641693, epochs needed: 200
evaluating: matrix 1007, run 0. Mean loss in evaluation epoch: 0.4452342987060547, epochs needed: 200
evaluating: matrix 1008, run 0. Mean loss in evaluation epoch: 0.43882250785827637, epochs needed: 200
evaluating: matrix 1009, run 0. Mean loss in evaluation epoch: 0.4429702162742615, epochs needed: 200
evaluating: matrix 1010, run 0. Mean loss in evaluation epoch: 0.4297465682029724, epochs needed: 200
evaluating: matrix 1011, run 0. Mean loss in evaluation epoch: 0.4419102668762207, epochs needed: 200
evaluating: matrix 1012, run 0. Mean loss in evaluation epoch: 0.4453350901603699, epochs needed: 200
evaluating: matrix 1013, run 0. Mean loss in evaluation epoch: 0.4432859420776367, epochs needed: 200
evaluating: matrix 1014, run 0. Mean loss in evaluation epoch: 0.4375613033771515, epochs needed: 200
evaluating: matrix 1015, run 0. Mean loss in evaluation epoch: 0.4457637667655945, epochs needed: 200
evaluating: matrix 1016, run 0. Mean loss in evaluation epoch: 0.43904244899749756, epochs needed: 200
evaluating: matrix 1017, run 0. Mean loss in evaluation epoch: 0.43272146582603455, epochs needed: 200
evaluating: matrix 1018, run 0. Mean loss in evaluation epoch: 0.430600106716156, epochs needed: 200
evaluating: matrix 1019, run 0. Mean loss in evaluation epoch: 0.4425821900367737, epochs needed: 200
evaluating: matrix 1020, run 0. Mean loss in evaluation epoch: 0.439674437046051, epochs needed: 200
evaluating: matrix 1021, run 0. Mean loss in evaluation epoch: 0.44930344820022583, epochs needed: 200
evaluating: matrix 1022, run 0. Mean loss in evaluation epoch: 0.42490479350090027, epochs needed: 200
evaluating: matrix 1023, run 0. Mean loss in evaluation epoch: 0.4453299641609192, epochs needed: 200
