num samples: 4991
NUM_TRAIN_SAMPLES: 4991
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4991
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 10
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_5k_4_onetake.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 10
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 5
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - bcfde9534d3bfd59. Mean loss in evaluation epoch: 0.09896501153707504, epochs needed: 40
evaluating individudal 33 - d2597eefb4807977. Mean loss in evaluation epoch: 0.05740596726536751, epochs needed: 10
evaluating individudal 34 - 36b359c81be85fbe. Mean loss in evaluation epoch: 0.07534811645746231, epochs needed: 10
evaluating individudal 35 - d821a56cff43f1e2. Mean loss in evaluation epoch: 0.07185795903205872, epochs needed: 10
evaluating individudal 36 - 8c2ef41882468e8e. Mean loss in evaluation epoch: 0.06612315773963928, epochs needed: 10
evaluating individudal 37 - d748312c96bf4544. Mean loss in evaluation epoch: 0.07680163532495499, epochs needed: 10
evaluating individudal 38 - b3a547e7e7e6da59. Mean loss in evaluation epoch: 0.07946299761533737, epochs needed: 10
evaluating individudal 39 - 45e7cbb63394f01f. Mean loss in evaluation epoch: 0.07599432021379471, epochs needed: 10
evaluating individudal 0 - 697e918b85743874. Mean loss in evaluation epoch: 0.0369240902364254, epochs needed: 10
evaluating individudal 1 - b0219e5ceff1e5ff. Mean loss in evaluation epoch: 0.04544128477573395, epochs needed: 10
evaluating individudal 2 - e271b424f32c1578. Mean loss in evaluation epoch: 0.041793372482061386, epochs needed: 10
evaluating individudal 3 - d04e1b4119dff430. Mean loss in evaluation epoch: 0.03779997676610947, epochs needed: 10
evaluating individudal 4 - 6cd2227ede8035f0. Mean loss in evaluation epoch: 0.041011057794094086, epochs needed: 10
evaluating individudal 5 - 277f5673ae5414c0. Mean loss in evaluation epoch: 0.03880653902888298, epochs needed: 10
evaluating individudal 6 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.0450483039021492, epochs needed: 10
evaluating individudal 7 - 04f3a4bf9a30d101. Mean loss in evaluation epoch: 0.04497827962040901, epochs needed: 10
evaluating individudal 8 - ed06dda578631480. Mean loss in evaluation epoch: 0.053926266729831696, epochs needed: 10
evaluating individudal 9 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.042253512889146805, epochs needed: 10
Round 35 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 697e918b85743874, num_times_seen_before: 5
ACC: 0.9578947368421052
TPR/FPR: 1.0, 0.05194805194805195
Loss: 0.0369240902364254
Timestamp: 40030.300137477
---------------------------------------------------------------
evaluating individudal 0 - 5be1d5f08bac7171. Mean loss in evaluation epoch: 0.05150485783815384, epochs needed: 40
evaluating individudal 1 - 98af42f96351552c. Mean loss in evaluation epoch: 0.08189702779054642, epochs needed: 40
evaluating individudal 2 - b72a910a65a86173. Mean loss in evaluation epoch: 0.06564731895923615, epochs needed: 40
evaluating individudal 3 - f7829e779b51bf20. Mean loss in evaluation epoch: 0.08410380035638809, epochs needed: 40
evaluating individudal 4 - ec210cb8d2d544f3. Mean loss in evaluation epoch: 0.08379368484020233, epochs needed: 40
evaluating individudal 5 - 3f891198129cab18. Mean loss in evaluation epoch: 0.08093944191932678, epochs needed: 40
evaluating individudal 6 - 2b3bee75eeebd576. Mean loss in evaluation epoch: 0.06788028031587601, epochs needed: 40
evaluating individudal 7 - 0d7d725a408a0c46. Mean loss in evaluation epoch: 0.08396218717098236, epochs needed: 40
evaluating individudal 8 - 66d3b02f7e92d94d. Mean loss in evaluation epoch: 0.08452151715755463, epochs needed: 40
evaluating individudal 9 - b0789928b484776a. Mean loss in evaluation epoch: 0.0763433501124382, epochs needed: 40
evaluating individudal 10 - b16c35bc0429e70b. Mean loss in evaluation epoch: 0.08352652192115784, epochs needed: 40
evaluating individudal 11 - 53204d828e94ccde. Mean loss in evaluation epoch: 0.07597507536411285, epochs needed: 40
evaluating individudal 12 - 130439f4caf7695a. Mean loss in evaluation epoch: 0.06373561918735504, epochs needed: 40
evaluating individudal 13 - 29530441ef47463e. Mean loss in evaluation epoch: 0.09338788688182831, epochs needed: 40
evaluating individudal 14 - 390c4caa45f50ad8. Mean loss in evaluation epoch: 0.08420407772064209, epochs needed: 40
evaluating individudal 15 - 4f0ff42ed3b941c0. Mean loss in evaluation epoch: 0.08708467334508896, epochs needed: 40
evaluating individudal 16 - 3485749251d9deba. Mean loss in evaluation epoch: 0.08136039227247238, epochs needed: 40
evaluating individudal 17 - 1874e1df3118d105. Mean loss in evaluation epoch: 0.07813391834497452, epochs needed: 40
evaluating individudal 18 - 5030c5e69c686cc8. Mean loss in evaluation epoch: 0.08746229112148285, epochs needed: 40
evaluating individudal 19 - 3ce6a00e72f409f5. Mean loss in evaluation epoch: 0.08380232006311417, epochs needed: 40
evaluating individudal 20 - 4fc9b03de87942ab. Mean loss in evaluation epoch: 0.07691295444965363, epochs needed: 40
evaluating individudal 21 - 1f934202a5138e31. Mean loss in evaluation epoch: 0.07784377038478851, epochs needed: 40
evaluating individudal 22 - c210d6366738adbd. Mean loss in evaluation epoch: 0.06556566804647446, epochs needed: 40
evaluating individudal 23 - 670ec32e93f5040a. Mean loss in evaluation epoch: 0.07240264862775803, epochs needed: 40
evaluating individudal 24 - d50d00f95b2a5b14. Mean loss in evaluation epoch: 0.07439393550157547, epochs needed: 40
evaluating individudal 25 - 426644293323b57b. Mean loss in evaluation epoch: 0.07766687870025635, epochs needed: 40
evaluating individudal 26 - cc6a96a42510e912. Mean loss in evaluation epoch: 0.07987809181213379, epochs needed: 40
evaluating individudal 27 - 5109fc5269abff93. Mean loss in evaluation epoch: 0.0792577788233757, epochs needed: 40
evaluating individudal 28 - f802d507d78616eb. Mean loss in evaluation epoch: 0.05863761901855469, epochs needed: 40
evaluating individudal 29 - b17cf962e370eeee. Mean loss in evaluation epoch: 0.07795874774456024, epochs needed: 40
evaluating individudal 30 - 8287a68048287a4d. Mean loss in evaluation epoch: 0.08517239987850189, epochs needed: 40
evaluating individudal 31 - 0b37e57df56f230d. Mean loss in evaluation epoch: 0.05999210104346275, epochs needed: 40
evaluating individudal 32 - fe9354a740e90291. Mean loss in evaluation epoch: 0.0821787640452385, epochs needed: 40
evaluating individudal 33 - 72e4a2c227f924dd. Mean loss in evaluation epoch: 0.08079826086759567, epochs needed: 40
evaluating individudal 34 - c7a734b27fcc984e. Mean loss in evaluation epoch: 0.05470786988735199, epochs needed: 40
evaluating individudal 35 - f3f17970444d19e1. Mean loss in evaluation epoch: 0.06511735916137695, epochs needed: 40
evaluating individudal 36 - 22d8c312932dc3f4. Mean loss in evaluation epoch: 0.08161471784114838, epochs needed: 40
evaluating individudal 37 - e29e3c1cd841aea1. Mean loss in evaluation epoch: 0.08775930851697922, epochs needed: 40
evaluating individudal 38 - 46f424aa9992e744. Mean loss in evaluation epoch: 0.08499334007501602, epochs needed: 40
evaluating individudal 39 - bf2e570cb1e9d760. Mean loss in evaluation epoch: 0.06561800837516785, epochs needed: 40
evaluating individudal 0 - 697e918b85743874. Mean loss in evaluation epoch: 0.05068496614694595, epochs needed: 40
evaluating individudal 1 - d04e1b4119dff430. Mean loss in evaluation epoch: 0.053073450922966, epochs needed: 40
evaluating individudal 2 - 277f5673ae5414c0. Mean loss in evaluation epoch: 0.04720492660999298, epochs needed: 40
evaluating individudal 3 - 6cd2227ede8035f0. Mean loss in evaluation epoch: 0.05340654402971268, epochs needed: 40
evaluating individudal 4 - e271b424f32c1578. Mean loss in evaluation epoch: 0.04665371775627136, epochs needed: 40
evaluating individudal 5 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.05174446105957031, epochs needed: 40
evaluating individudal 6 - 04f3a4bf9a30d101. Mean loss in evaluation epoch: 0.05728352442383766, epochs needed: 40
evaluating individudal 7 - cc2a7cfd33063cd5. Mean loss in evaluation epoch: 0.05564073845744133, epochs needed: 40
evaluating individudal 8 - b0219e5ceff1e5ff. Mean loss in evaluation epoch: 0.05123249813914299, epochs needed: 40
evaluating individudal 9 - ed06dda578631480. Mean loss in evaluation epoch: 0.05549631640315056, epochs needed: 40
Round 36 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 9
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.04665371775627136
Timestamp: 42792.612511938
---------------------------------------------------------------
evaluating individudal 0 - ee5798c41533a5d8. Mean loss in evaluation epoch: 0.06657645851373672, epochs needed: 10
evaluating individudal 1 - 810b15c9f5c0f3f1. Mean loss in evaluation epoch: 0.059127483516931534, epochs needed: 10
evaluating individudal 2 - 6f7ce6831b5a3e23. Mean loss in evaluation epoch: 0.06521524488925934, epochs needed: 10
evaluating individudal 3 - e12679ed1d6a0eaa. Mean loss in evaluation epoch: 0.0714099109172821, epochs needed: 10
evaluating individudal 4 - e8ca95d50f91a3f1. Mean loss in evaluation epoch: 0.06713233143091202, epochs needed: 10
evaluating individudal 5 - d3fda5a324c3426f. Mean loss in evaluation epoch: 0.0624253936111927, epochs needed: 10
evaluating individudal 6 - 5443a804339ee356. Mean loss in evaluation epoch: 0.06680014729499817, epochs needed: 10
evaluating individudal 7 - 66a6d12a287fa0f3. Mean loss in evaluation epoch: 0.08722100406885147, epochs needed: 10
evaluating individudal 8 - a3863ae48712c91f. Mean loss in evaluation epoch: 0.06644202023744583, epochs needed: 10
evaluating individudal 9 - dec5351fde576d71. Mean loss in evaluation epoch: 0.07672109454870224, epochs needed: 10
evaluating individudal 10 - 51132dfaaf7f2ae2. Mean loss in evaluation epoch: 0.06833939999341965, epochs needed: 10
evaluating individudal 11 - a72fce83d8f560fe. Mean loss in evaluation epoch: 0.07046055793762207, epochs needed: 10
evaluating individudal 12 - 83f936e46c91bdd8. Mean loss in evaluation epoch: 0.07260603457689285, epochs needed: 10
evaluating individudal 13 - 781b68e33a238178. Mean loss in evaluation epoch: 0.06957753747701645, epochs needed: 10
evaluating individudal 14 - 98a24e99b081e869. Mean loss in evaluation epoch: 0.07168682664632797, epochs needed: 10
evaluating individudal 15 - 1efd4645373a6067. Mean loss in evaluation epoch: 0.07119934260845184, epochs needed: 10
evaluating individudal 16 - 72a0def5226bba25. Mean loss in evaluation epoch: 0.06127648800611496, epochs needed: 10
evaluating individudal 17 - f2426fedda530b0d. Mean loss in evaluation epoch: 0.06576300412416458, epochs needed: 10
evaluating individudal 18 - bc7d1b3d2a6a2c4e. Mean loss in evaluation epoch: 0.05254001542925835, epochs needed: 10
evaluating individudal 19 - e321b20353278c8b. Mean loss in evaluation epoch: 0.07604506611824036, epochs needed: 10
evaluating individudal 20 - de0992110411daba. Mean loss in evaluation epoch: 0.0762137621641159, epochs needed: 10
evaluating individudal 21 - 3a14e27ec27a1e0c. Mean loss in evaluation epoch: 0.0643404871225357, epochs needed: 10
evaluating individudal 22 - 95570929adb52029. Mean loss in evaluation epoch: 0.06765785813331604, epochs needed: 10
evaluating individudal 23 - 178075e69add223c. Mean loss in evaluation epoch: 0.07298329472541809, epochs needed: 10
evaluating individudal 24 - f9ddd224ea4721af. Mean loss in evaluation epoch: 0.07443446666002274, epochs needed: 10
evaluating individudal 25 - 4cf704971356a879. Mean loss in evaluation epoch: 0.05757841095328331, epochs needed: 10
evaluating individudal 26 - 19b8f07dc39d50f6. Mean loss in evaluation epoch: 0.05324631556868553, epochs needed: 10
evaluating individudal 27 - d559bc4546b60f09. Mean loss in evaluation epoch: 0.07729516923427582, epochs needed: 10
evaluating individudal 28 - 94913c74dee6152c. Mean loss in evaluation epoch: 0.06227976828813553, epochs needed: 10
evaluating individudal 29 - d150c0a557453adc. Mean loss in evaluation epoch: 0.07721210271120071, epochs needed: 10
evaluating individudal 30 - 1af424dbf9ae2ef5. Mean loss in evaluation epoch: 0.04432971775531769, epochs needed: 10
evaluating individudal 31 - 9b5988ef422c25fd. Mean loss in evaluation epoch: 0.07022728770971298, epochs needed: 10
evaluating individudal 32 - b8f9005867d50dec. Mean loss in evaluation epoch: 0.0654274970293045, epochs needed: 10
evaluating individudal 33 - 81b045fbd126beb7. Mean loss in evaluation epoch: 0.07255227118730545, epochs needed: 10
evaluating individudal 34 - a7e56f47541b5854. Mean loss in evaluation epoch: 0.06262803077697754, epochs needed: 10
evaluating individudal 35 - 1099bd2beb9f5e3a. Mean loss in evaluation epoch: 0.11069244146347046, epochs needed: 10
evaluating individudal 36 - ae6b80d139d2edbb. Mean loss in evaluation epoch: 0.056514251977205276, epochs needed: 10
evaluating individudal 37 - c6016b5437ff5f3d. Mean loss in evaluation epoch: 0.07173600047826767, epochs needed: 10
evaluating individudal 38 - f579fc20d831ca41. Mean loss in evaluation epoch: 0.06937123835086823, epochs needed: 10
evaluating individudal 39 - 87066c3121367bc2. Mean loss in evaluation epoch: 0.06998780369758606, epochs needed: 10
evaluating individudal 0 - e271b424f32c1578. Mean loss in evaluation epoch: 0.0396844856441021, epochs needed: 10
evaluating individudal 1 - 277f5673ae5414c0. Mean loss in evaluation epoch: 0.05946951359510422, epochs needed: 10
evaluating individudal 2 - 697e918b85743874. Mean loss in evaluation epoch: 0.06470035761594772, epochs needed: 10
evaluating individudal 3 - b0219e5ceff1e5ff. Mean loss in evaluation epoch: 0.044249966740608215, epochs needed: 10
evaluating individudal 4 - 5be1d5f08bac7171. Mean loss in evaluation epoch: 0.05026518180966377, epochs needed: 10
evaluating individudal 5 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.045470450073480606, epochs needed: 10
evaluating individudal 6 - d04e1b4119dff430. Mean loss in evaluation epoch: 0.05346164479851723, epochs needed: 10
evaluating individudal 7 - 6cd2227ede8035f0. Mean loss in evaluation epoch: 0.04870443418622017, epochs needed: 10
evaluating individudal 8 - c7a734b27fcc984e. Mean loss in evaluation epoch: 0.049989596009254456, epochs needed: 10
evaluating individudal 9 - ed06dda578631480. Mean loss in evaluation epoch: 0.05246710032224655, epochs needed: 10
Round 37 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 10
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.0396844856441021
Timestamp: 43530.116698241996
---------------------------------------------------------------
evaluating individudal 0 - a2b306c60a6387b9. Mean loss in evaluation epoch: 0.06282393634319305, epochs needed: 10
evaluating individudal 1 - 4d03e3d8b42fec94. Mean loss in evaluation epoch: 0.06210210546851158, epochs needed: 10
evaluating individudal 2 - 55299d65bf372187. Mean loss in evaluation epoch: 0.08601026237010956, epochs needed: 10
evaluating individudal 3 - 11ad60c18e065ca0. Mean loss in evaluation epoch: 0.06062629073858261, epochs needed: 10
evaluating individudal 4 - ea1872d1e42867be. Mean loss in evaluation epoch: 0.05393832176923752, epochs needed: 10
evaluating individudal 5 - 801721077a562d93. Mean loss in evaluation epoch: 0.04061798378825188, epochs needed: 10
evaluating individudal 6 - 74149fcf47ebf170. Mean loss in evaluation epoch: 0.058600157499313354, epochs needed: 10
evaluating individudal 7 - 2833c08579854a82. Mean loss in evaluation epoch: 0.07919394969940186, epochs needed: 10
evaluating individudal 8 - 240ded58e16e61b5. Mean loss in evaluation epoch: 0.12181571871042252, epochs needed: 10
evaluating individudal 9 - 823435ab2aaa68a2. Mean loss in evaluation epoch: 0.055590663105249405, epochs needed: 10
evaluating individudal 10 - 622db3c0d3cd5c28. Mean loss in evaluation epoch: 0.12036853283643723, epochs needed: 10
evaluating individudal 11 - 1a9025a1ed250d98. Mean loss in evaluation epoch: 0.07931417971849442, epochs needed: 10
evaluating individudal 12 - ca8679e457e1766b. Mean loss in evaluation epoch: 0.05874146148562431, epochs needed: 10
evaluating individudal 13 - 2944520ad41504af. Mean loss in evaluation epoch: 0.06491987407207489, epochs needed: 10
evaluating individudal 14 - 5a9e0442780c6999. Mean loss in evaluation epoch: 0.08594323694705963, epochs needed: 10
evaluating individudal 15 - ec7ef782bdde17b3. Mean loss in evaluation epoch: 0.10463771224021912, epochs needed: 10
evaluating individudal 16 - 020725dec4e1c44f. Mean loss in evaluation epoch: 0.06367945671081543, epochs needed: 10
evaluating individudal 17 - d7eb901d40bd6f47. Mean loss in evaluation epoch: 0.07534358650445938, epochs needed: 10
evaluating individudal 18 - 58ad9ff0601b000b. Mean loss in evaluation epoch: 0.09979915618896484, epochs needed: 10
evaluating individudal 19 - 5573177e77a1ce2c. Mean loss in evaluation epoch: 0.08563695102930069, epochs needed: 10
evaluating individudal 20 - 35a1ab7d4185af0a. Mean loss in evaluation epoch: 0.0817466750741005, epochs needed: 10
evaluating individudal 21 - cb2cd37c187111be. Mean loss in evaluation epoch: 0.0654415488243103, epochs needed: 10
evaluating individudal 22 - d9c8e3c0dce6251c. Mean loss in evaluation epoch: 0.06206594780087471, epochs needed: 10
evaluating individudal 23 - c0c266bbff1b3841. Mean loss in evaluation epoch: 0.08809959143400192, epochs needed: 10
evaluating individudal 24 - f7881999aafa1182. Mean loss in evaluation epoch: 0.08292276412248611, epochs needed: 10
evaluating individudal 25 - 6692b96f97e6727d. Mean loss in evaluation epoch: 0.09514770656824112, epochs needed: 10
evaluating individudal 26 - 394446e9976cd4e9. Mean loss in evaluation epoch: 0.08457217365503311, epochs needed: 10
evaluating individudal 27 - ddab8af199362402. Mean loss in evaluation epoch: 0.09229980409145355, epochs needed: 10
evaluating individudal 28 - 046c0312fc520c52. Mean loss in evaluation epoch: 0.05279596149921417, epochs needed: 10
evaluating individudal 29 - 699badf099671705. Mean loss in evaluation epoch: 0.08855746686458588, epochs needed: 10
evaluating individudal 30 - b8c079a7cd9fb789. Mean loss in evaluation epoch: 0.06757240742444992, epochs needed: 10
evaluating individudal 31 - 40e6f5d67a8ccc1b. Mean loss in evaluation epoch: 0.08471912145614624, epochs needed: 10
evaluating individudal 32 - 4a03f0d395867452. Mean loss in evaluation epoch: 0.06568838655948639, epochs needed: 10
evaluating individudal 33 - 492e3fe656d617b0. Mean loss in evaluation epoch: 0.06317723542451859, epochs needed: 10
evaluating individudal 34 - 21286f99cf9cb476. Mean loss in evaluation epoch: 0.05514468625187874, epochs needed: 10
evaluating individudal 35 - 7c9a4dc7d398a825. Mean loss in evaluation epoch: 0.0828666090965271, epochs needed: 10
evaluating individudal 36 - c648e9afa5c368c7. Mean loss in evaluation epoch: 0.06514076143503189, epochs needed: 10
evaluating individudal 37 - 353d77f2f96b4414. Mean loss in evaluation epoch: 0.061136290431022644, epochs needed: 10
evaluating individudal 38 - 3488a733271dd2aa. Mean loss in evaluation epoch: 0.0616605170071125, epochs needed: 10
evaluating individudal 39 - 47389e0681d8de1d. Mean loss in evaluation epoch: 0.05853823944926262, epochs needed: 10
evaluating individudal 0 - e271b424f32c1578. Mean loss in evaluation epoch: 0.046259183436632156, epochs needed: 10
evaluating individudal 1 - b0219e5ceff1e5ff. Mean loss in evaluation epoch: 0.04331007972359657, epochs needed: 10
evaluating individudal 2 - 1af424dbf9ae2ef5. Mean loss in evaluation epoch: 0.04868301376700401, epochs needed: 10
evaluating individudal 3 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.04723038151860237, epochs needed: 10
evaluating individudal 4 - 6cd2227ede8035f0. Mean loss in evaluation epoch: 0.04385773465037346, epochs needed: 10
evaluating individudal 5 - c7a734b27fcc984e. Mean loss in evaluation epoch: 0.04784267395734787, epochs needed: 10
evaluating individudal 6 - 5be1d5f08bac7171. Mean loss in evaluation epoch: 0.04376985505223274, epochs needed: 10
evaluating individudal 7 - ed06dda578631480. Mean loss in evaluation epoch: 0.04468749463558197, epochs needed: 10
evaluating individudal 8 - bc7d1b3d2a6a2c4e. Mean loss in evaluation epoch: 0.04912318289279938, epochs needed: 10
evaluating individudal 9 - 19b8f07dc39d50f6. Mean loss in evaluation epoch: 0.05368020385503769, epochs needed: 10
Round 38 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 801721077a562d93, num_times_seen_before: 0
ACC: 0.9368421052631579
TPR/FPR: 1.0, 0.07792207792207792
Loss: 0.04061798378825188
Timestamp: 44269.23880185
---------------------------------------------------------------
evaluating individudal 0 - 300ead1fecdd6994. Mean loss in evaluation epoch: 0.06382957100868225, epochs needed: 10
evaluating individudal 1 - 4abc0cb9a5d7d0e5. Mean loss in evaluation epoch: 0.0690547525882721, epochs needed: 10
evaluating individudal 2 - 3dbf58a89e90394d. Mean loss in evaluation epoch: 0.0784284695982933, epochs needed: 10
evaluating individudal 3 - 5a16557b7926f19a. Mean loss in evaluation epoch: 0.06132916733622551, epochs needed: 10
evaluating individudal 4 - 99e80e8c4fb84f99. Mean loss in evaluation epoch: 0.07435083389282227, epochs needed: 10
evaluating individudal 5 - 35ebd47dfd5419d9. Mean loss in evaluation epoch: 0.06362956017255783, epochs needed: 10
evaluating individudal 6 - b28cbb4efd31c353. Mean loss in evaluation epoch: 0.08236387372016907, epochs needed: 10
evaluating individudal 7 - b1b86f9ffae7f909. Mean loss in evaluation epoch: 0.05131402984261513, epochs needed: 10
evaluating individudal 8 - 76ddc0c0ac09e247. Mean loss in evaluation epoch: 0.057438924908638, epochs needed: 10
evaluating individudal 9 - 6b60db8e2206fac1. Mean loss in evaluation epoch: 0.06605636328458786, epochs needed: 10
evaluating individudal 10 - 590d2d542fbcb10c. Mean loss in evaluation epoch: 0.07558581978082657, epochs needed: 10
evaluating individudal 11 - 93b62a3041780001. Mean loss in evaluation epoch: 0.06521781533956528, epochs needed: 10
evaluating individudal 12 - 0b55e7106fa9053f. Mean loss in evaluation epoch: 0.06835158914327621, epochs needed: 10
evaluating individudal 13 - db6cfe2a0b2f148f. Mean loss in evaluation epoch: 0.08155982196331024, epochs needed: 10
evaluating individudal 14 - 49d3d9e65c629435. Mean loss in evaluation epoch: 0.04440617561340332, epochs needed: 10
evaluating individudal 15 - 4801ff794579a5f5. Mean loss in evaluation epoch: 0.07819013297557831, epochs needed: 10
evaluating individudal 16 - dd543a7cbd451613. Mean loss in evaluation epoch: 0.08518995344638824, epochs needed: 10
evaluating individudal 17 - f64278a0902dabff. Mean loss in evaluation epoch: 0.073086217045784, epochs needed: 10
evaluating individudal 18 - 35a9616946f58bed. Mean loss in evaluation epoch: 0.06170661002397537, epochs needed: 10
evaluating individudal 19 - 4269f54cbcea0286. Mean loss in evaluation epoch: 0.06428137421607971, epochs needed: 10
evaluating individudal 20 - 6cd0a674826c9350. Mean loss in evaluation epoch: 0.08090118318796158, epochs needed: 10
evaluating individudal 21 - e1442e4b2d002f73. Mean loss in evaluation epoch: 0.07488828897476196, epochs needed: 10
evaluating individudal 22 - 7b8e88199c774104. Mean loss in evaluation epoch: 0.07602477818727493, epochs needed: 10
evaluating individudal 23 - 8d987057133b1a2f. Mean loss in evaluation epoch: 0.06800965964794159, epochs needed: 10
evaluating individudal 24 - 50802f110a85dd14. Mean loss in evaluation epoch: 0.06465442478656769, epochs needed: 10
evaluating individudal 25 - 1ee6dcb49ad4d40d. Mean loss in evaluation epoch: 0.07577750831842422, epochs needed: 10
evaluating individudal 26 - 5a70feebf44f5a12. Mean loss in evaluation epoch: 0.07006905227899551, epochs needed: 10
evaluating individudal 27 - 0ec22387dc868313. Mean loss in evaluation epoch: 0.052691537886857986, epochs needed: 10
evaluating individudal 28 - b1609e87a3b2c760. Mean loss in evaluation epoch: 0.08306417614221573, epochs needed: 10
evaluating individudal 29 - 64f905c76c423a52. Mean loss in evaluation epoch: 0.07077889889478683, epochs needed: 10
evaluating individudal 30 - 487589f25fe0b105. Mean loss in evaluation epoch: 0.06711535155773163, epochs needed: 10
evaluating individudal 31 - a0756581e053ea33. Mean loss in evaluation epoch: 0.07567153126001358, epochs needed: 10
evaluating individudal 32 - 96d702844975b134. Mean loss in evaluation epoch: 0.06269626319408417, epochs needed: 10
evaluating individudal 33 - 704047085968f8a3. Mean loss in evaluation epoch: 0.06254810839891434, epochs needed: 10
evaluating individudal 34 - 191842064c2a26c0. Mean loss in evaluation epoch: 0.054632022976875305, epochs needed: 10
evaluating individudal 35 - 4f93d04c796c9d79. Mean loss in evaluation epoch: 0.0668763741850853, epochs needed: 10
evaluating individudal 36 - e6dbc55cf6d837c8. Mean loss in evaluation epoch: 0.06348080188035965, epochs needed: 10
evaluating individudal 37 - 9bb710787e7c1c2b. Mean loss in evaluation epoch: 0.07872863858938217, epochs needed: 10
evaluating individudal 38 - 7a2fe54c36023e1c. Mean loss in evaluation epoch: 0.0756857693195343, epochs needed: 10
evaluating individudal 39 - 02f2bc2ddde21e4d. Mean loss in evaluation epoch: 0.0699058547616005, epochs needed: 10
evaluating individudal 0 - 801721077a562d93. Mean loss in evaluation epoch: 0.03865989297628403, epochs needed: 10
evaluating individudal 1 - b0219e5ceff1e5ff. Mean loss in evaluation epoch: 0.03982504457235336, epochs needed: 10
evaluating individudal 2 - 5be1d5f08bac7171. Mean loss in evaluation epoch: 0.04564233124256134, epochs needed: 10
evaluating individudal 3 - 6cd2227ede8035f0. Mean loss in evaluation epoch: 0.043677523732185364, epochs needed: 10
evaluating individudal 4 - ed06dda578631480. Mean loss in evaluation epoch: 0.04676888510584831, epochs needed: 10
evaluating individudal 5 - e271b424f32c1578. Mean loss in evaluation epoch: 0.03824713081121445, epochs needed: 10
evaluating individudal 6 - 3f7012774f8af9d9. Mean loss in evaluation epoch: 0.04244973883032799, epochs needed: 10
evaluating individudal 7 - c7a734b27fcc984e. Mean loss in evaluation epoch: 0.0470099002122879, epochs needed: 10
evaluating individudal 8 - 1af424dbf9ae2ef5. Mean loss in evaluation epoch: 0.04579128697514534, epochs needed: 10
evaluating individudal 9 - bc7d1b3d2a6a2c4e. Mean loss in evaluation epoch: 0.053345344960689545, epochs needed: 10
Round 39 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: e271b424f32c1578, num_times_seen_before: 11
ACC: 0.9526315789473684
TPR/FPR: 1.0, 0.05844155844155844
Loss: 0.03824713081121445
Timestamp: 45006.935985342
---------------------------------------------------------------
evaluating individudal 0 - f4084fdd9e59716a. Mean loss in evaluation epoch: 0.07251924276351929, epochs needed: 10
evaluating individudal 1 - 65b2e83e04d54e0f. Mean loss in evaluation epoch: 0.03399820625782013, epochs needed: 10
evaluating individudal 2 - 2770b2ca1b86f582. Mean loss in evaluation epoch: 0.05557636916637421, epochs needed: 10
evaluating individudal 3 - 772208fc384923a3. Mean loss in evaluation epoch: 0.04546802118420601, epochs needed: 10
evaluating individudal 4 - 47dcf8536874ba5f. Mean loss in evaluation epoch: 0.07615338265895844, epochs needed: 10
evaluating individudal 5 - 46af8f31fb78fecd. Mean loss in evaluation epoch: 0.0730854868888855, epochs needed: 10
evaluating individudal 6 - 839425a5663978a3. Mean loss in evaluation epoch: 0.07038982957601547, epochs needed: 10
evaluating individudal 7 - 1092fa9d7e152a9a. Mean loss in evaluation epoch: 0.07200819998979568, epochs needed: 10
evaluating individudal 8 - f40ce00799e0653c. Mean loss in evaluation epoch: 0.0496906116604805, epochs needed: 10
evaluating individudal 9 - bd45a2f43f015330. Mean loss in evaluation epoch: 0.07241890579462051, epochs needed: 10
