../data/final/netrd/SIS/timeseries_bull_50_0.2_dontdie.pickle
../data/final/netrd/SIS/edges_bull.pickle
SEED: 0
NUM_RUNS: 1
BATCH_SIZE: 50
NUM_DYN_EPOCHS: 2000
FORMAT: timeseries
HIDDEN_SIZE: 128
USE_TESTSET: True
tensor([[0., 1., 1., 0., 0.],
        [1., 0., 1., 1., 0.],
        [1., 1., 0., 0., 1.],
        [0., 1., 0., 0., 0.],
        [0., 0., 1., 0., 0.]])
num samples: 50
NUM_TRAIN_SAMPLES: 39
NUM_TRAIN_BATCHES: 1
NUM_TEST_SAMPLES: 10
NUM_TEST_BATCHES: 1
BATCH_SIZE: 50
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 2000
IS_CONTINUOUS: False
USE_MAX: False
evaluating: matrix 0, run 0. Mean loss in evaluation epoch: 0.5034692287445068, epochs needed: 2000
evaluating: matrix 823, run 0. Mean loss in evaluation epoch: 1.3700512647628784, epochs needed: 2000
evaluating: matrix 824, run 0. Mean loss in evaluation epoch: 0.5469179749488831, epochs needed: 2000
evaluating: matrix 825, run 0. Mean loss in evaluation epoch: 0.9855872988700867, epochs needed: 2000
evaluating: matrix 826, run 0. Mean loss in evaluation epoch: 2.0556371212005615, epochs needed: 2000
evaluating: matrix 827, run 0. Mean loss in evaluation epoch: 1.0411648750305176, epochs needed: 2000
evaluating: matrix 828, run 0. Mean loss in evaluation epoch: 1.831146240234375, epochs needed: 2000
evaluating: matrix 829, run 0. Mean loss in evaluation epoch: 0.7573897838592529, epochs needed: 2000
evaluating: matrix 830, run 0. Mean loss in evaluation epoch: 0.5033621788024902, epochs needed: 2000
evaluating: matrix 831, run 0. Mean loss in evaluation epoch: 0.7172949314117432, epochs needed: 2000
evaluating: matrix 832, run 0. Mean loss in evaluation epoch: 0.6234121918678284, epochs needed: 2000
evaluating: matrix 833, run 0. Mean loss in evaluation epoch: 0.6170843243598938, epochs needed: 2000
evaluating: matrix 834, run 0. Mean loss in evaluation epoch: 0.6170142889022827, epochs needed: 2000
evaluating: matrix 835, run 0. Mean loss in evaluation epoch: 1.0441228151321411, epochs needed: 2000
evaluating: matrix 836, run 0. Mean loss in evaluation epoch: 0.7382084727287292, epochs needed: 2000
evaluating: matrix 837, run 0. Mean loss in evaluation epoch: 0.6050237417221069, epochs needed: 2000
evaluating: matrix 838, run 0. Mean loss in evaluation epoch: 0.787841796875, epochs needed: 2000
evaluating: matrix 839, run 0. Mean loss in evaluation epoch: 0.8635692596435547, epochs needed: 2000
evaluating: matrix 840, run 0. Mean loss in evaluation epoch: 0.5939536094665527, epochs needed: 2000
evaluating: matrix 841, run 0. Mean loss in evaluation epoch: 0.6337035894393921, epochs needed: 2000
evaluating: matrix 842, run 0. Mean loss in evaluation epoch: 0.9556882381439209, epochs needed: 2000
evaluating: matrix 843, run 0. Mean loss in evaluation epoch: 1.4935569763183594, epochs needed: 2000
evaluating: matrix 844, run 0. Mean loss in evaluation epoch: 1.2660300731658936, epochs needed: 2000
evaluating: matrix 845, run 0. Mean loss in evaluation epoch: 0.5339145064353943, epochs needed: 2000
evaluating: matrix 846, run 0. Mean loss in evaluation epoch: 1.5184041261672974, epochs needed: 2000
evaluating: matrix 847, run 0. Mean loss in evaluation epoch: 1.1279191970825195, epochs needed: 2000
evaluating: matrix 848, run 0. Mean loss in evaluation epoch: 0.764137864112854, epochs needed: 2000
evaluating: matrix 849, run 0. Mean loss in evaluation epoch: 0.6425283551216125, epochs needed: 2000
evaluating: matrix 850, run 0. Mean loss in evaluation epoch: 0.6497906446456909, epochs needed: 2000
evaluating: matrix 851, run 0. Mean loss in evaluation epoch: 1.0080468654632568, epochs needed: 2000
evaluating: matrix 852, run 0. Mean loss in evaluation epoch: 1.161086916923523, epochs needed: 2000
evaluating: matrix 853, run 0. Mean loss in evaluation epoch: 0.6677573919296265, epochs needed: 2000
evaluating: matrix 854, run 0. Mean loss in evaluation epoch: 0.761971116065979, epochs needed: 2000
evaluating: matrix 855, run 0. Mean loss in evaluation epoch: 1.0769728422164917, epochs needed: 2000
evaluating: matrix 856, run 0. Mean loss in evaluation epoch: 0.5385238528251648, epochs needed: 2000
evaluating: matrix 857, run 0. Mean loss in evaluation epoch: 0.5755812525749207, epochs needed: 2000
evaluating: matrix 858, run 0. Mean loss in evaluation epoch: 0.6541641354560852, epochs needed: 2000
evaluating: matrix 859, run 0. Mean loss in evaluation epoch: 0.6019502282142639, epochs needed: 2000
evaluating: matrix 860, run 0. Mean loss in evaluation epoch: 0.7854262590408325, epochs needed: 2000
evaluating: matrix 861, run 0. Mean loss in evaluation epoch: 0.6191700100898743, epochs needed: 2000
evaluating: matrix 862, run 0. Mean loss in evaluation epoch: 0.6875406503677368, epochs needed: 2000
evaluating: matrix 863, run 0. Mean loss in evaluation epoch: 0.5771494507789612, epochs needed: 2000
evaluating: matrix 864, run 0. Mean loss in evaluation epoch: 0.5524927973747253, epochs needed: 2000
evaluating: matrix 865, run 0. Mean loss in evaluation epoch: 0.5383843779563904, epochs needed: 2000
evaluating: matrix 866, run 0. Mean loss in evaluation epoch: 0.5187024474143982, epochs needed: 2000
evaluating: matrix 867, run 0. Mean loss in evaluation epoch: 0.6038182377815247, epochs needed: 2000
evaluating: matrix 868, run 0. Mean loss in evaluation epoch: 0.4454168677330017, epochs needed: 2000
evaluating: matrix 869, run 0. Mean loss in evaluation epoch: 0.40036946535110474, epochs needed: 2000
evaluating: matrix 870, run 0. Mean loss in evaluation epoch: 3.555267095565796, epochs needed: 2000
evaluating: matrix 871, run 0. Mean loss in evaluation epoch: 1.3559579849243164, epochs needed: 2000
evaluating: matrix 872, run 0. Mean loss in evaluation epoch: 0.527201235294342, epochs needed: 2000
evaluating: matrix 873, run 0. Mean loss in evaluation epoch: 0.6879371404647827, epochs needed: 2000
evaluating: matrix 874, run 0. Mean loss in evaluation epoch: 0.5444240570068359, epochs needed: 2000
evaluating: matrix 875, run 0. Mean loss in evaluation epoch: 0.5319832563400269, epochs needed: 2000
evaluating: matrix 876, run 0. Mean loss in evaluation epoch: 1.2085453271865845, epochs needed: 2000
evaluating: matrix 877, run 0. Mean loss in evaluation epoch: 0.5160127282142639, epochs needed: 2000
evaluating: matrix 878, run 0. Mean loss in evaluation epoch: 3.3058440685272217, epochs needed: 2000
evaluating: matrix 879, run 0. Mean loss in evaluation epoch: 1.7541415691375732, epochs needed: 2000
evaluating: matrix 880, run 0. Mean loss in evaluation epoch: 0.6411573886871338, epochs needed: 2000
evaluating: matrix 881, run 0. Mean loss in evaluation epoch: 0.5644193887710571, epochs needed: 2000
evaluating: matrix 882, run 0. Mean loss in evaluation epoch: 0.5238974094390869, epochs needed: 2000
evaluating: matrix 883, run 0. Mean loss in evaluation epoch: 0.6525263786315918, epochs needed: 2000
evaluating: matrix 884, run 0. Mean loss in evaluation epoch: 0.535110354423523, epochs needed: 2000
evaluating: matrix 885, run 0. Mean loss in evaluation epoch: 0.42994144558906555, epochs needed: 2000
evaluating: matrix 886, run 0. Mean loss in evaluation epoch: 0.6729799509048462, epochs needed: 2000
evaluating: matrix 887, run 0. Mean loss in evaluation epoch: 0.7626669406890869, epochs needed: 2000
evaluating: matrix 888, run 0. Mean loss in evaluation epoch: 0.6315190196037292, epochs needed: 2000
evaluating: matrix 889, run 0. Mean loss in evaluation epoch: 0.7394496202468872, epochs needed: 2000
evaluating: matrix 890, run 0. Mean loss in evaluation epoch: 0.6025435328483582, epochs needed: 2000
evaluating: matrix 891, run 0. Mean loss in evaluation epoch: 0.7321888208389282, epochs needed: 2000
evaluating: matrix 892, run 0. Mean loss in evaluation epoch: 0.6538612842559814, epochs needed: 2000
evaluating: matrix 893, run 0. Mean loss in evaluation epoch: 0.5108951330184937, epochs needed: 2000
evaluating: matrix 894, run 0. Mean loss in evaluation epoch: 1.0610295534133911, epochs needed: 2000
evaluating: matrix 895, run 0. Mean loss in evaluation epoch: 0.6729550361633301, epochs needed: 2000
evaluating: matrix 896, run 0. Mean loss in evaluation epoch: 0.5170502662658691, epochs needed: 2000
evaluating: matrix 897, run 0. Mean loss in evaluation epoch: 0.6022260189056396, epochs needed: 2000
evaluating: matrix 898, run 0. Mean loss in evaluation epoch: 0.520854115486145, epochs needed: 2000
evaluating: matrix 899, run 0. Mean loss in evaluation epoch: 0.5374665260314941, epochs needed: 2000
evaluating: matrix 900, run 0. Mean loss in evaluation epoch: 0.4843544363975525, epochs needed: 2000
evaluating: matrix 901, run 0. Mean loss in evaluation epoch: 0.7083601951599121, epochs needed: 2000
evaluating: matrix 902, run 0. Mean loss in evaluation epoch: 0.40505707263946533, epochs needed: 2000
evaluating: matrix 903, run 0. Mean loss in evaluation epoch: 0.4904252588748932, epochs needed: 2000
evaluating: matrix 904, run 0. Mean loss in evaluation epoch: 0.9637810587882996, epochs needed: 2000
evaluating: matrix 905, run 0. Mean loss in evaluation epoch: 0.5640798211097717, epochs needed: 2000
evaluating: matrix 906, run 0. Mean loss in evaluation epoch: 0.5314872860908508, epochs needed: 2000
evaluating: matrix 907, run 0. Mean loss in evaluation epoch: 0.6731559038162231, epochs needed: 2000
evaluating: matrix 908, run 0. Mean loss in evaluation epoch: 0.5635351538658142, epochs needed: 2000
evaluating: matrix 909, run 0. Mean loss in evaluation epoch: 0.5290852785110474, epochs needed: 2000
evaluating: matrix 910, run 0. Mean loss in evaluation epoch: 0.42537039518356323, epochs needed: 2000
evaluating: matrix 911, run 0. Mean loss in evaluation epoch: 0.7022467255592346, epochs needed: 2000
evaluating: matrix 912, run 0. Mean loss in evaluation epoch: 0.5058670043945312, epochs needed: 2000
evaluating: matrix 913, run 0. Mean loss in evaluation epoch: 0.6984982490539551, epochs needed: 2000
evaluating: matrix 914, run 0. Mean loss in evaluation epoch: 0.5029968023300171, epochs needed: 2000
evaluating: matrix 915, run 0. Mean loss in evaluation epoch: 0.6320907473564148, epochs needed: 2000
evaluating: matrix 916, run 0. Mean loss in evaluation epoch: 0.7361644506454468, epochs needed: 2000
evaluating: matrix 917, run 0. Mean loss in evaluation epoch: 0.6494804620742798, epochs needed: 2000
evaluating: matrix 918, run 0. Mean loss in evaluation epoch: 1.1749695539474487, epochs needed: 2000
evaluating: matrix 919, run 0. Mean loss in evaluation epoch: 0.5012876391410828, epochs needed: 2000
evaluating: matrix 920, run 0. Mean loss in evaluation epoch: 0.6587600708007812, epochs needed: 2000
evaluating: matrix 921, run 0. Mean loss in evaluation epoch: 0.7908461689949036, epochs needed: 2000
evaluating: matrix 922, run 0. Mean loss in evaluation epoch: 0.5152983069419861, epochs needed: 2000
evaluating: matrix 923, run 0. Mean loss in evaluation epoch: 0.6572165489196777, epochs needed: 2000
evaluating: matrix 924, run 0. Mean loss in evaluation epoch: 1.4228321313858032, epochs needed: 2000
evaluating: matrix 925, run 0. Mean loss in evaluation epoch: 0.787716269493103, epochs needed: 2000
evaluating: matrix 926, run 0. Mean loss in evaluation epoch: 0.45185133814811707, epochs needed: 2000
evaluating: matrix 927, run 0. Mean loss in evaluation epoch: 0.46369388699531555, epochs needed: 2000
evaluating: matrix 928, run 0. Mean loss in evaluation epoch: 0.7006601691246033, epochs needed: 2000
evaluating: matrix 929, run 0. Mean loss in evaluation epoch: 0.4714938700199127, epochs needed: 2000
evaluating: matrix 930, run 0. Mean loss in evaluation epoch: 0.7441653609275818, epochs needed: 2000
evaluating: matrix 931, run 0. Mean loss in evaluation epoch: 0.7663029432296753, epochs needed: 2000
evaluating: matrix 932, run 0. Mean loss in evaluation epoch: 0.5387610793113708, epochs needed: 2000
evaluating: matrix 933, run 0. Mean loss in evaluation epoch: 1.0823965072631836, epochs needed: 2000
evaluating: matrix 934, run 0. Mean loss in evaluation epoch: 0.7226872444152832, epochs needed: 2000
evaluating: matrix 935, run 0. Mean loss in evaluation epoch: 0.9579055905342102, epochs needed: 2000
evaluating: matrix 936, run 0. Mean loss in evaluation epoch: 0.8787463903427124, epochs needed: 2000
evaluating: matrix 937, run 0. Mean loss in evaluation epoch: 0.4922727942466736, epochs needed: 2000
evaluating: matrix 938, run 0. Mean loss in evaluation epoch: 0.6252399682998657, epochs needed: 2000
evaluating: matrix 939, run 0. Mean loss in evaluation epoch: 0.6946752667427063, epochs needed: 2000
evaluating: matrix 940, run 0. Mean loss in evaluation epoch: 0.5823416709899902, epochs needed: 2000
evaluating: matrix 941, run 0. Mean loss in evaluation epoch: 0.9629495739936829, epochs needed: 2000
evaluating: matrix 942, run 0. Mean loss in evaluation epoch: 1.043208122253418, epochs needed: 2000
evaluating: matrix 943, run 0. Mean loss in evaluation epoch: 0.8510294556617737, epochs needed: 2000
evaluating: matrix 944, run 0. Mean loss in evaluation epoch: 0.7375785112380981, epochs needed: 2000
evaluating: matrix 945, run 0. Mean loss in evaluation epoch: 1.0808098316192627, epochs needed: 2000
evaluating: matrix 946, run 0. Mean loss in evaluation epoch: 0.7832688689231873, epochs needed: 2000
evaluating: matrix 947, run 0. Mean loss in evaluation epoch: 1.0907044410705566, epochs needed: 2000
evaluating: matrix 948, run 0. Mean loss in evaluation epoch: 1.6728535890579224, epochs needed: 2000
evaluating: matrix 949, run 0. Mean loss in evaluation epoch: 0.9686047434806824, epochs needed: 2000
evaluating: matrix 950, run 0. Mean loss in evaluation epoch: 0.9141005873680115, epochs needed: 2000
evaluating: matrix 951, run 0. Mean loss in evaluation epoch: 0.6163113117218018, epochs needed: 2000
evaluating: matrix 952, run 0. Mean loss in evaluation epoch: 0.9112293720245361, epochs needed: 2000
evaluating: matrix 953, run 0. Mean loss in evaluation epoch: 4.244871139526367, epochs needed: 2000
evaluating: matrix 954, run 0. Mean loss in evaluation epoch: 0.9218570590019226, epochs needed: 2000
evaluating: matrix 955, run 0. Mean loss in evaluation epoch: 2.332872152328491, epochs needed: 2000
evaluating: matrix 956, run 0. Mean loss in evaluation epoch: 0.6091392040252686, epochs needed: 2000
evaluating: matrix 957, run 0. Mean loss in evaluation epoch: 0.7486734986305237, epochs needed: 2000
evaluating: matrix 958, run 0. Mean loss in evaluation epoch: 0.47034117579460144, epochs needed: 2000
evaluating: matrix 959, run 0. Mean loss in evaluation epoch: 0.5757039189338684, epochs needed: 2000
evaluating: matrix 960, run 0. Mean loss in evaluation epoch: 0.6939538717269897, epochs needed: 2000
evaluating: matrix 961, run 0. Mean loss in evaluation epoch: 0.7463098764419556, epochs needed: 2000
evaluating: matrix 962, run 0. Mean loss in evaluation epoch: 0.7492516040802002, epochs needed: 2000
evaluating: matrix 963, run 0. Mean loss in evaluation epoch: 0.7624490261077881, epochs needed: 2000
evaluating: matrix 964, run 0. Mean loss in evaluation epoch: 0.7105756402015686, epochs needed: 2000
evaluating: matrix 965, run 0. Mean loss in evaluation epoch: 0.7475670576095581, epochs needed: 2000
evaluating: matrix 966, run 0. Mean loss in evaluation epoch: 0.8153043985366821, epochs needed: 2000
evaluating: matrix 967, run 0. Mean loss in evaluation epoch: 0.7259924411773682, epochs needed: 2000
evaluating: matrix 968, run 0. Mean loss in evaluation epoch: 0.9475628733634949, epochs needed: 2000
evaluating: matrix 969, run 0. Mean loss in evaluation epoch: 0.7706881165504456, epochs needed: 2000
evaluating: matrix 970, run 0. Mean loss in evaluation epoch: 0.9077810645103455, epochs needed: 2000
evaluating: matrix 971, run 0. Mean loss in evaluation epoch: 0.5430780649185181, epochs needed: 2000
evaluating: matrix 972, run 0. Mean loss in evaluation epoch: 0.7471338510513306, epochs needed: 2000
evaluating: matrix 973, run 0. Mean loss in evaluation epoch: 0.8086984157562256, epochs needed: 2000
evaluating: matrix 974, run 0. Mean loss in evaluation epoch: 0.7528191208839417, epochs needed: 2000
evaluating: matrix 975, run 0. Mean loss in evaluation epoch: 0.9116169810295105, epochs needed: 2000
evaluating: matrix 976, run 0. Mean loss in evaluation epoch: 0.7419908046722412, epochs needed: 2000
evaluating: matrix 977, run 0. Mean loss in evaluation epoch: 0.710731029510498, epochs needed: 2000
evaluating: matrix 978, run 0. Mean loss in evaluation epoch: 0.6965417265892029, epochs needed: 2000
evaluating: matrix 979, run 0. Mean loss in evaluation epoch: 0.6384854316711426, epochs needed: 2000
evaluating: matrix 980, run 0. Mean loss in evaluation epoch: 0.9720802307128906, epochs needed: 2000
evaluating: matrix 981, run 0. Mean loss in evaluation epoch: 0.4581944942474365, epochs needed: 2000
evaluating: matrix 982, run 0. Mean loss in evaluation epoch: 0.8136561512947083, epochs needed: 2000
evaluating: matrix 983, run 0. Mean loss in evaluation epoch: 0.7312572002410889, epochs needed: 2000
evaluating: matrix 984, run 0. Mean loss in evaluation epoch: 0.8327401876449585, epochs needed: 2000
evaluating: matrix 985, run 0. Mean loss in evaluation epoch: 0.6435193419456482, epochs needed: 2000
evaluating: matrix 986, run 0. Mean loss in evaluation epoch: 0.9147173166275024, epochs needed: 2000
evaluating: matrix 987, run 0. Mean loss in evaluation epoch: 0.53369140625, epochs needed: 2000
evaluating: matrix 988, run 0. Mean loss in evaluation epoch: 1.2242523431777954, epochs needed: 2000
evaluating: matrix 989, run 0. Mean loss in evaluation epoch: 0.7572847604751587, epochs needed: 2000
evaluating: matrix 990, run 0. Mean loss in evaluation epoch: 0.7084541320800781, epochs needed: 2000
evaluating: matrix 991, run 0. Mean loss in evaluation epoch: 0.5108156800270081, epochs needed: 2000
evaluating: matrix 992, run 0. Mean loss in evaluation epoch: 0.7986584305763245, epochs needed: 2000
evaluating: matrix 993, run 0. Mean loss in evaluation epoch: 0.7003710865974426, epochs needed: 2000
evaluating: matrix 994, run 0. Mean loss in evaluation epoch: 2.1897192001342773, epochs needed: 2000
evaluating: matrix 995, run 0. Mean loss in evaluation epoch: 0.7156977653503418, epochs needed: 2000
evaluating: matrix 996, run 0. Mean loss in evaluation epoch: 1.544061303138733, epochs needed: 2000
evaluating: matrix 997, run 0. Mean loss in evaluation epoch: 0.6331309676170349, epochs needed: 2000
evaluating: matrix 998, run 0. Mean loss in evaluation epoch: 0.8144803643226624, epochs needed: 2000
evaluating: matrix 999, run 0. Mean loss in evaluation epoch: 0.8626177310943604, epochs needed: 2000
evaluating: matrix 1000, run 0. Mean loss in evaluation epoch: 0.6865814328193665, epochs needed: 2000
evaluating: matrix 1001, run 0. Mean loss in evaluation epoch: 0.6745548844337463, epochs needed: 2000
evaluating: matrix 1002, run 0. Mean loss in evaluation epoch: 0.7771670818328857, epochs needed: 2000
evaluating: matrix 1003, run 0. Mean loss in evaluation epoch: 0.635674774646759, epochs needed: 2000
evaluating: matrix 1004, run 0. Mean loss in evaluation epoch: 0.8655644059181213, epochs needed: 2000
evaluating: matrix 1005, run 0. Mean loss in evaluation epoch: 1.1011651754379272, epochs needed: 2000
evaluating: matrix 1006, run 0. Mean loss in evaluation epoch: 0.6556614637374878, epochs needed: 2000
evaluating: matrix 1007, run 0. Mean loss in evaluation epoch: 0.5222790241241455, epochs needed: 2000
evaluating: matrix 1008, run 0. Mean loss in evaluation epoch: 0.6496486663818359, epochs needed: 2000
evaluating: matrix 1009, run 0. Mean loss in evaluation epoch: 0.6540513634681702, epochs needed: 2000
evaluating: matrix 1010, run 0. Mean loss in evaluation epoch: 0.6243960857391357, epochs needed: 2000
evaluating: matrix 1011, run 0. Mean loss in evaluation epoch: 0.9908503890037537, epochs needed: 2000
evaluating: matrix 1012, run 0. Mean loss in evaluation epoch: 0.7672686576843262, epochs needed: 2000
evaluating: matrix 1013, run 0. Mean loss in evaluation epoch: 0.3863811194896698, epochs needed: 2000
evaluating: matrix 1014, run 0. Mean loss in evaluation epoch: 0.7329998016357422, epochs needed: 2000
evaluating: matrix 1015, run 0. Mean loss in evaluation epoch: 0.4980524182319641, epochs needed: 2000
evaluating: matrix 1016, run 0. Mean loss in evaluation epoch: 0.4466460347175598, epochs needed: 2000
evaluating: matrix 1017, run 0. Mean loss in evaluation epoch: 0.988541841506958, epochs needed: 2000
evaluating: matrix 1018, run 0. Mean loss in evaluation epoch: 0.46352821588516235, epochs needed: 2000
evaluating: matrix 1019, run 0. Mean loss in evaluation epoch: 0.46519675850868225, epochs needed: 2000
evaluating: matrix 1020, run 0. Mean loss in evaluation epoch: 0.9345420002937317, epochs needed: 2000
evaluating: matrix 1021, run 0. Mean loss in evaluation epoch: 0.41455191373825073, epochs needed: 2000
evaluating: matrix 1022, run 0. Mean loss in evaluation epoch: 0.472406268119812, epochs needed: 2000
evaluating: matrix 1023, run 0. Mean loss in evaluation epoch: 0.49246445298194885, epochs needed: 2000
